lisa_I,lisa_p,hotspot,lisa_class
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.0654568112148805,0.5223965782279321,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.0990589416670343,0.53551773162052,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.14181588972542533,0.5222047475888607,FALSE,Not significant
0.49733989263634365,0.5878083307815578,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.010111438528369064,0.7842483293467241,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.09648275430978229,0.5461774869985849,FALSE,Not significant
0.07534961826740486,0.539780832980141,FALSE,Not significant
0.09648275430978229,0.5461774869985849,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.0980357455575341,0.5397389380953052,FALSE,Not significant
0.09648275430978229,0.5461774869985849,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.08000859201066031,0.5462086273426664,FALSE,Not significant
0.029728243121794385,0.7840219565024602,FALSE,Not significant
0.038941899506401416,0.8065290058727324,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10228201535634732,0.5223221475071469,FALSE,Not significant
0.04135141330500915,0.7957923731503491,FALSE,Not significant
0.10240666357970746,0.5218239226530257,FALSE,Not significant
0.10228356507491497,0.5223242473150866,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.041765976554399266,0.710242741110334,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.08841123861443893,0.580241615483593,FALSE,Not significant
-0.08455857000546654,0.5971942924800282,FALSE,Not significant
0.0980357455575341,0.5397389380953052,FALSE,Not significant
-0.02776085611760929,0.8624005456515698,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.02776085611760929,0.8624005456515698,FALSE,Not significant
-0.05433354614746677,0.4537000650509433,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.14134747146149104,0.8278380217038935,FALSE,Not significant
0.0980357455575341,0.5397389380953052,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.047810934982324,0.7647999037851374,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.014402534203153038,0.7212989182892672,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.047810934982324,0.7647999037851374,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.027218295487069066,0.6585424357605951,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.08909031946772329,0.5759234381014477,FALSE,Not significant
-0.025584586696558612,0.5908495560575548,FALSE,Not significant
-0.13368113204527732,0.4033957131041223,FALSE,Not significant
0.046412103965060805,0.7100629883434431,FALSE,Not significant
-0.006753086355069476,0.5761401687050418,FALSE,Not significant
-0.06455058347339487,0.6866965009339778,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.8439479709901399,0.05018847244490431,FALSE,Not significant
-0.006107998340514288,0.5220037228589319,FALSE,Not significant
0.4142423619535325,0.3163376354899928,FALSE,Not significant
-0.11308420719239265,0.47969549085897933,FALSE,Not significant
0.07139384437593034,0.39875275735278104,FALSE,Not significant
-0.011033488710118916,0.9639265961007437,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.007515985378107849,0.9627198560687341,FALSE,Not significant
-0.015442487130125712,0.9122691838203384,FALSE,Not significant
0.030340523660288936,0.9114722308886557,FALSE,Not significant
0.11301518335776997,0.16566433588727397,FALSE,Not significant
