AGS,mun_name,municipality_area_m2,landcover_total_area_m2,landcover_area_ratio_to_municipality,artificial_total_area_m2,has_artificial_land
15090220,Hassel,20423004.147187278,20423003.59391314,0.9999999729092678,761701.7317679505,TRUE
12061510,Unterspreewald,26040163.130653583,26040161.755000915,0.9999999471718876,875975.0051245388,TRUE
13071093,"Malchow, Inselstadt",45019489.30844949,45019483.47415963,0.9999998704052411,3431287.960264143,TRUE
15090225,"Havelberg, Hansestadt",150115835.7962599,150115823.21094283,0.9999999161626286,3864659.453375559,TRUE
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,108801105.82626635,0.9999999107740971,12909015.640555136,TRUE
15091110,"Gräfenhainichen, Stadt",160051497.85625362,160051482.8175958,0.9999999060386312,6532612.934634932,TRUE
14522320,Leubsdorf,34266789.78694286,34266786.9067503,0.9999999159479899,1339933.4147011407,TRUE
15082241,Muldestausee,138575485.60244823,138575474.43770933,0.9999999194320781,7887801.863925454,TRUE
12070424,"Wittenberge, Stadt",50420776.41981825,50420773.31289225,0.9999999383800444,7486230.5822570035,TRUE
14524080,"Glauchau, Stadt",52013177.3654473,52013172.99565757,0.999999915986872,8365680.974748582,TRUE
01058024,Borgstedt,5921919.114139004,5921918.60694134,0.9999999143524837,600804.4180294477,TRUE
16075035,Gössitz,12741784.707208347,12741783.855616063,0.9999999331653844,175058.6514584264,TRUE
01058026,Bovenau,26343157.203893557,26343155.07426009,0.9999999191580018,526698.0910121377,TRUE
01058029,Breiholz,10560873.009996124,10560872.152829684,0.9999999188356457,99190.80955641111,TRUE
01058009,Aukrug,49941251.62624388,49941247.32391161,0.9999999138521336,1669654.2355009736,TRUE
15083557,Westheide,51258605.551395096,51258606.784017265,1.0000000240471265,2308863.449882995,TRUE
14522310,"Leisnig, Stadt",78044891.97818156,78044884.8824394,0.999999909081274,3898728.223200431,TRUE
12070416,Weisen,15518445.506494392,15518444.178975038,0.9999999144553909,761566.2639468445,TRUE
16075023,Eßbach,5443053.721972794,5443053.2400994245,0.9999999114700324,132176.49249867222,TRUE
11000000,"Berlin, Stadt",891780174.8303725,891780100.626902,0.9999999167917469,433060770.3678811,TRUE
15090245,Hohenberg-Krusemark,63938237.24079598,63938231.55399075,0.9999999110578354,1573974.435012008,TRUE
12069460,Päwesin,23647340.026410583,23647339.336743344,0.9999999708353143,486440.04873482225,TRUE
14730120,Elsnig,36988787.34892677,36988785.72898946,0.9999999562046387,1235511.8568239892,TRUE
12067201,Grünheide (Mark),126352102.2191363,126352075.22624291,0.9999997863676748,5119814.0571646895,TRUE
15089235,"Nienburg (Saale), Stadt",79375248.88859591,79375240.02483523,0.9999998883309242,5957179.519985515,TRUE
01058044,Ehndorf,14688959.266090315,14688958.281170448,0.9999999329482879,323501.83999527886,TRUE
15087055,Berga,25961653.609452654,25961651.753516205,0.9999999285123946,1619812.8400932306,TRUE
12069454,Nuthetal,48437534.62117978,48437530.96792951,0.9999999245781128,4110525.718933008,TRUE
14524090,"Hartenstein, Stadt",36841945.25364857,36841942.24508835,0.9999999183387249,1462116.646138314,TRUE
14730110,"Eilenburg, Stadt",46756117.64448141,46756114.12629968,0.9999999247546223,6503780.417466284,TRUE
15089245,Plötzkau,23961380.695040308,23961379.026948184,0.99999993038414,1131613.097007303,TRUE
15082256,Osternienburger Land,140329265.54748935,140329254.74005717,0.9999999229851868,6668431.878399187,TRUE
15083580,Zielitz,11433476.449316714,11433475.48308633,0.9999999154911118,1113012.7674287418,TRUE
01058034,"Büdelsdorf, Stadt",5153811.36168117,5153810.789791081,0.9999998890355023,3036284.6581218066,TRUE
01058035,Bünsdorf,13331204.183072826,13331203.099925356,0.9999999187509654,360258.1467765178,TRUE
12054000,"Potsdam, Stadt",186960130.6256413,186960116.2551622,0.9999999231361305,33746986.19149113,TRUE
15083565,"Wolmirstedt, Stadt",54729424.11264736,54729420.60554525,0.999999935919258,6081099.051080738,TRUE
15084445,Schönburg,14795758.253482584,14795756.860968392,0.9999999058842293,623225.4795278094,TRUE
14729100,Elstertrebnitz,11619607.328886202,11619606.413407886,0.9999999212126288,1663158.3741551603,TRUE
14730140,Jesewitz,52579637.76954773,52579634.39385539,0.9999999357984862,1748714.8346688452,TRUE
12061540,"Wildau, Stadt",8859795.18962394,8859795.253028387,1.0000000071564235,3527561.753347819,TRUE
15083115,Bülstringen,25328781.491338883,25328780.049814764,0.9999999430875063,1138965.2243747222,TRUE
16071015,Eberstedt,4115693.94385734,4115693.755006143,0.9999999541143729,108205.77074932831,TRUE
15090285,Kamern,68252508.79766643,68252504.35001606,0.999999934835357,1507869.9622292817,TRUE
12069028,Bensdorf,34327538.55117235,34327535.88583746,0.9999999223557817,1208802.8057391886,TRUE
14730160,Laußig,103741298.45665489,103741278.82228033,0.9999998107371427,2951518.674697681,TRUE
16071001,"Apolda, Stadt",46278365.56514259,46278361.92118946,0.9999999212601162,7682456.461325914,TRUE
16071003,"Bad Berka, Stadt",54603342.18409892,54603339.60215123,0.9999999527144752,2758063.2749910937,TRUE
16071004,"Bad Sulza, Stadt",93949607.40627933,93949600.55844352,0.999999927111608,4191326.756865788,TRUE
15090270,Iden,37819605.680566885,37819603.711761676,0.9999999479422069,680058.6342659763,TRUE
16071009,Buchfart,7264648.840287894,7264648.077578116,0.9999998950107851,74869.54930322987,TRUE
12065036,Birkenwerder,17753259.84957883,17753257.505094137,0.9999998679406085,2985421.227682663,TRUE
13071001,Alt Schwerin,44364011.80546184,44364009.38539751,0.9999999454498313,851144.0545675029,TRUE
12069017,"Beelitz, Stadt",181276681.2923098,181276664.62595493,0.9999999080612313,9915263.312427146,TRUE
12069018,Beetzsee,21321376.587013684,21321375.794820815,0.999999962845135,1566236.2643223382,TRUE
12069019,Beetzseeheide,37578173.903789505,37578170.52905711,0.9999999101943483,600265.1991948364,TRUE
16071031,Hetschburg,2807224.2804525387,2807224.0593932066,0.9999999212534126,82716.75816489477,TRUE
13071036,Fünfseen,51491620.68168621,51491617.935570344,0.9999999466686846,924078.8562779169,TRUE
16071022,Großheringen,6057560.926787112,6057560.499885939,0.999999929525897,604760.6338021853,TRUE
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,53284417.260901414,0.9999999082635208,911872.8071777531,TRUE
14729170,"Groitzsch, Stadt",70066356.78129907,70066350.66600142,0.9999999127213413,5655921.633859957,TRUE
16071056,Mellingen,14403975.646335885,14403973.87801739,0.9999998772339985,1095040.774030516,TRUE
12065084,"Fürstenberg/Havel, Stadt",214316768.5831509,214316750.11863026,0.9999999138447226,4213645.630412776,TRUE
14729160,"Grimma, Stadt",218061391.4985175,218061374.8972408,0.999999923868794,13614926.763052842,TRUE
12063244,"Premnitz, Stadt",46178220.475776285,46178182.684543245,0.9999991816221446,4509431.667710269,TRUE
12063228,Paulinenaue,31697901.34660355,31697903.47015676,1.0000000669934954,761008.0687464379,TRUE
15090631,Wust-Fischbeck,68342324.78104992,68342318.47860287,0.9999999077812018,1861347.8340522589,TRUE
14522290,Königshain-Wiederau,31091584.247506883,31091581.798197743,0.9999999212227617,1135555.1157509375,TRUE
15090635,Zehrental,72723029.67642361,72723028.03890151,0.9999999774827574,1423419.439395094,TRUE
13071043,Göhren-Lebbin,41540306.91411783,41540305.22909311,0.9999999594363922,863710.5738658404,TRUE
13071045,Gotthun,10025664.06215434,10025663.542664127,0.9999999481839598,250463.49134119405,TRUE
15088305,"Querfurt, Stadt",156689734.57939652,156689722.88549143,0.9999999253690415,6205533.514520458,TRUE
15086145,Möser,81000767.12181057,81000756.03518148,0.9999998631293322,5635124.507821506,TRUE
12063260,"Rhinow, Stadt",31824090.524943247,31824088.859257396,0.999999947659593,1210348.81242052,TRUE
16071064,Niedertrebra,9012802.449500132,9012802.081489546,0.9999999591680181,513967.7892406669,TRUE
12060198,Schorfheide,139987527.87122595,139987512.08004358,0.9999998871957909,1512002.1663084128,TRUE
16071069,Obertrebra,3324047.8650238514,3324047.4144768016,0.9999998644583147,158988.20956655784,TRUE
15087015,"Allstedt, Stadt",149514752.3711963,149514742.1290755,0.9999999314975905,5814419.2241607495,TRUE
16071071,Oettern,3602836.360627912,3602836.074786088,0.9999999206620019,60061.91287905089,TRUE
12063252,"Rathenow, Stadt",113281273.23172311,113281264.1812677,0.999999920106341,11468517.040180419,TRUE
16067067,Tonna,30553380.785975747,30553377.71526245,0.9999998994967753,1293511.5096244558,TRUE
14627270,"Strehla, Stadt",30382874.974275477,30382873.10485327,0.9999999384711878,1852727.5306172534,TRUE
15088330,Schkopau,99658574.27420858,99658567.2163074,0.9999999291791878,11456580.953507889,TRUE
15085285,"Schwanebeck, Stadt",32953784.911572687,32953783.25574235,0.9999999497529543,1455003.640546725,TRUE
12066304,"Senftenberg/Zły Komorow, Stadt",127930840.68666176,127930835.28460762,0.9999999577736368,19259471.412567127,TRUE
15088319,Salzatal,110084626.45194812,110084618.75684552,0.99999993009829935,6175457.707347934,TRUE
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,35724453.563554585,0.9999998982889852,1089721.1866421318,TRUE
12063274,Seeblick,48569978.35812218,48569975.987201974,0.9999999511854795,771554.5314618049,TRUE
14524050,Dennheritz,13026224.032660693,13026222.470448557,0.999999880071759,983442.8770059868,TRUE
12068109,Dreetz,64769278.94313982,64769271.87576746,0.9999998908838809,1221613.8497898083,TRUE
15085287,Selke-Aue,36652455.57898846,36652452.09545027,0.9999999049575767,1061293.6490293161,TRUE
14628160,"Heidenau, Stadt",10938125.892033692,10938124.928668221,0.9999999119259112,5023726.695109492,TRUE
12068117,Fehrbellin,269591447.2106543,269591423.7513566,0.9999999129820402,6586117.372696752,TRUE
12063293,Stechow-Ferchesar,51142310.06227499,51142306.079986885,0.9999999221331984,683131.3566766626,TRUE
12066316,Tettau,8928766.477703061,8928766.735317953,1.0000000288522377,519166.0440188492,TRUE
14522220,Großweitzschen,44321409.29197093,44321408.48019157,0.9999999816842612,2017270.9904557327,TRUE
01053111,Schnakenbek,12870335.164193522,12870334.170474498,0.9999999227899653,348871.80028736906,TRUE
12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",111492296.00315,111492294.77260236,0.9999999889629357,7496279.422735976,TRUE
01061068,Moordiek,6113275.296650371,6113275.044593083,0.9999999587688636,78270.8074118096,TRUE
14522210,"Großschirma, Stadt",60754639.52160777,60754638.04731763,0.9999999757337028,3288932.674088251,TRUE
15088365,Teutschenthal,90998135.38742118,90998127.94179168,0.9999999181782191,9295403.939300923,TRUE
01061070,Moorhusen,4684488.362431735,4684488.151968457,0.9999999550723021,48812.98373243666,TRUE
01061071,Mühlenbarbek,8695576.482517475,8695575.713247985,0.9999999115332385,173340.44837024316,TRUE
01061072,Münsterdorf,5131146.996250889,5131146.688782942,0.9999999400781252,673229.5505733527,TRUE
01061073,Neuenbrook,14564392.080184542,14564390.926512267,0.9999999207881615,587450.6646444224,TRUE
01061074,Neuendorf b. Elmshorn,14980985.703895425,14980984.72824567,0.9999999348741281,422188.5403600748,TRUE
01061077,Nortorf,19775825.368098814,19775823.598845046,0.999999910534517,469174.70473971264,TRUE
01061056,Kremperheide,3912985.401356533,3912985.006902103,0.9999998991934828,821094.4408154231,TRUE
01061057,Krempermoor,1591606.0521162227,1591605.892008549,0.9999998994049606,225766.3722051552,TRUE
01061058,Kronsmoor,6065619.853377823,6065619.650612747,0.9999999665714172,353261.2591623516,TRUE
01061059,Krummendiek,1778971.6441342682,1778971.4360679435,0.999999883041236,64115.52292808558,TRUE
01053132,Witzeeze,10495961.298507476,10495960.640532842,0.9999999373116367,363659.8140383157,TRUE
01061060,Kudensee,3061379.4350277036,3061379.112578519,0.999999894671931,104854.76302766424,TRUE
01061061,Lägerdorf,6022031.089624211,6022030.606842832,0.9999999198308058,1374176.4244304963,TRUE
01061062,Landrecht,3976886.517002115,3976886.3926673215,0.9999999687356446,149755.64833667933,TRUE
12070348,Rühstädt,28836364.758831542,28836361.923606247,0.999999901678824,561681.1434092047,TRUE
01061063,Landscheide,7477873.405361168,7477872.814363651,0.9999999209671674,198315.71389725024,TRUE
01061065,Lohbarbek,6191733.085576907,6191732.659027086,0.9999999311097854,322214.87210428144,TRUE
01061089,Rade,3870344.5288661644,3870344.353065818,0.9999999545775977,69297.14382932367,TRUE
16052000,"Gera, Stadt",152225023.77741796,152225011.7389957,0.9999999209169297,24980001.605778642,TRUE
15087412,Südharz,237771924.26979628,237771906.7115916,0.9999999261552652,5872528.404618818,TRUE
15091020,"Bad Schmiedeberg, Stadt",161130997.6553338,161130986.2111314,0.9999999289757864,5390911.197835274,TRUE
01061092,Rethwisch,9864993.32357549,9864992.637917923,0.9999999304958915,612025.5133400433,TRUE
01061093,Rosdorf,5568800.017503101,5568799.694845792,0.9999999420598139,109666.68818739717,TRUE
01061095,Sankt Margarethen,10915797.84754666,10915797.122969178,0.9999999336212074,400013.87653491204,TRUE
01061096,Sarlhusen,10863156.294364028,10863155.610849842,0.9999999370795958,326290.446145446,TRUE
01061078,Nutteln,6933180.457008138,6933179.911255061,0.9999999212838782,147427.81246443198,TRUE
01061079,Oelixdorf,10429095.871570615,10429095.094475701,0.9999999254877965,392037.0327897632,TRUE
16074087,Schöps,4478658.651521938,4478658.343032759,0.999999931120185,302972.73374825786,TRUE
01061080,Oeschebüttel,5528914.097068043,5528913.6721204035,0.9999999231408496,100151.06449471053,TRUE
01061082,Oldendorf,9947688.806140095,9947688.16095922,0.9999999351426359,427468.5346934225,TRUE
14523100,"Elsterberg, Stadt",25100374.130603895,25100372.111612026,0.9999999195632759,1508444.1407962847,TRUE
01061083,Ottenbüttel,9892173.788206726,9892172.881189393,0.9999999083096038,555939.049869221,TRUE
01061088,Quarnstedt,10552003.177587964,10552002.461216193,0.999999932110353,313693.95717155654,TRUE
14522250,"Hartha, Stadt",54267953.5876267,54267951.4764715,0.9999999610975712,2678789.882426906,TRUE
16074092,Silbitz,11496079.53001954,11496078.931600142,0.9999999479457847,517859.7017663895,TRUE
15091060,"Coswig (Anhalt), Stadt",296977392.1551608,296977367.3265649,0.9999999163956701,9845297.033651348,TRUE
16074095,Sulza,4005400.947654756,4005400.8038810515,0.9999999641050407,221881.19138469466,TRUE
03354007,Gorleben,21490957.20298397,21490956.17476991,0.9999999521559672,821048.3324104148,TRUE
16074079,Rothenstein,10578975.680415465,10578975.250240425,0.9999999593367966,565421.1503611611,TRUE
03354008,Gusborn,48504374.573017344,48504371.23502287,0.9999999311815789,772317.9766909849,TRUE
03354009,"Hitzacker (Elbe), Stadt",58684317.62890807,58684312.14080887,0.9999999064809916,2371881.7416496207,TRUE
12061450,Schwielochsee/Gójacki Jazor,132163406.72326814,132163395.95003647,0.9999999184855177,4650510.47319927,TRUE
14627210,"Radebeul, Stadt",26086272.62866529,26086270.94272868,0.9999999353707356,11069224.40407101,TRUE
12061476,Straupitz (Spreewald)/Tšupc (Błota),21758432.358809583,21758430.015511952,0.999999892303931,850064.808829937,TRUE
15087440,Wallhausen,35290792.31091242,35290789.31029227,0.999999914974418,1806505.497774732,TRUE
14522280,Königsfeld,28217694.347748056,28217692.151946895,0.9999999221835373,831283.3731703178,TRUE
03354010,Höhbeck,19523129.25089906,19523116.94270777,0.9999993695584793,529863.7426528666,TRUE
03354011,Jameln,36200175.478407234,36200172.21566729,0.9999999098694993,869150.2116226627,TRUE
03354014,Langendorf,41012484.44700155,41012481.84683941,0.9999999366007164,621163.9582194295,TRUE
03354016,Luckau (Wendland),22424061.24936895,22424059.71271105,0.9999999314728103,492595.454180453,TRUE
12063202,Mühlenberge,39744459.80381656,39744455.68451175,0.9999998963552448,534765.9555895845,TRUE
12063208,"Nauen, Stadt",268622786.97114605,268622770.7103101,0.99999993946591,9167338.451853838,TRUE
14627240,Röderaue,28542307.941154342,28542305.54157726,0.9999999159291153,1511062.9536610523,TRUE
15084355,"Naumburg (Saale), Stadt",130230899.2403071,130230889.5612507,0.9999999256777274,11484051.784911525,TRUE
03354003,Damnatz,16377881.098956853,16377879.711133342,0.9999999152623283,230445.7956805968,TRUE
03354004,"Dannenberg (Elbe), Stadt",76630076.88661331,76630070.50342979,0.9999999167013295,4450648.064666963,TRUE
03354005,"Gartow, Flecken",28383481.658435933,28383490.934013885,1.0000003267949318,723068.2209512033,TRUE
15085235,"Quedlinburg, Welterbestadt",121014978.91458511,121014969.37495323,0.9999999211698256,9651426.137291048,TRUE
14730050,Cavertitz,69137513.78690976,69137508.65527077,0.9999999257763448,1551655.2107499163,TRUE
15083040,Barleben,29938337.261810232,29938331.813184306,0.9999998180050589,5206410.591030101,TRUE
14627230,"Riesa, Stadt",58755121.96194173,58755117.991539665,0.9999999324245797,10685455.455471234,TRUE
15090180,Goldbeck,26866543.111449055,26866541.635875966,0.9999999450776722,1215627.0568714195,TRUE
12068501,Zernitz-Lohm,37671426.00534109,37671421.03984965,0.9999998681894483,757813.8034184952,TRUE
15083025,Am Großen Bruch,50722033.75290173,50722029.73333008,0.9999999207529479,1420401.1222956195,TRUE
15084360,"Nebra (Unstrut), Stadt",25380112.011272144,25380109.797785632,0.9999999127865744,1718100.6685818515,TRUE
12062336,Merzdorf,12864357.151873898,12864356.655849898,0.999999961441991,482815.1706485444,TRUE
03354018,"Lüchow (Wendland), Stadt",89225940.80344959,89225932.71658336,0.9999999093664224,4999190.938928907,TRUE
03354019,Neu Darchau,22831430.719361946,22831428.12056808,0.9999998861747257,649772.9551063462,TRUE
14730080,Doberschütz,78458063.03302881,78458052.62375309,0.9999998673268836,3351525.2493482498,TRUE
15083030,Angern,64364631.84929438,64364628.26891576,0.9999999443735089,3034875.693360014,TRUE
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,33146753.280339397,0.9999999315269534,906132.8741897852,TRUE
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,89098721.2352107,0.9999999147859175,4868602.205532314,TRUE
03354021,"Schnackenburg, Stadt",23314743.83659268,23314742.061814368,0.999999923877426,501234.6761077853,TRUE
03354023,Trebel,66900327.67931555,66900321.017624356,0.9999999004236387,1152273.491264129,TRUE
03354025,Woltersdorf,28146134.254653327,28146132.167113267,0.9999999258320862,766780.8469008034,TRUE
03354026,"Wustrow (Wendland), Stadt",30149942.119772527,30149940.00607533,0.9999999298938224,1246272.9141568826,TRUE
14730070,"Delitzsch, Stadt",86261466.9031405,86261460.7931394,0.9999999291688245,10130391.052127298,TRUE
12062372,Plessa,52513501.633286625,52513499.640437365,0.999999962050726,2334459.206825223,TRUE
15089195,"Könnern, Stadt",125573645.56046003,125573633.98062563,0.9999999077845169,7483574.483554835,TRUE
01061002,Aebtissinwisch,3020344.4797404734,3020344.211155192,0.9999999110746197,69884.97247004366,TRUE
01061004,Altenmoor,6308005.038218986,6308004.490865921,0.9999999132288161,102746.86240703937,TRUE
01061005,Auufer,5179584.184234425,5179583.140693982,0.9999997985281431,95681.0698378942,TRUE
01061006,Bahrenfleth,14423782.39802058,14423781.364316987,0.9999999283333896,345573.3191080233,TRUE
01061007,Beidenfleth,13774586.588365396,13774585.55056913,0.999999924658627,488423.94341832714,TRUE
01061008,Bekdorf,1806392.1699555144,1806392.0877943453,0.9999999545164276,73608.1165153323,TRUE
12067173,Gosen-Neu Zittau,14483476.151721843,14483473.115180282,0.9999997903444222,1734019.4195958015,TRUE
14730090,"Dommitzsch, Stadt",30338752.212459967,30338750.30762877,0.9999999372145834,1416398.3834997443,TRUE
01061010,Bekmünde,2887204.766797483,2887204.6615952943,0.999999963562616,102236.54469806349,TRUE
14729080,"Colditz, Stadt",84880898.3824268,84880893.25433819,0.9999999395848924,4246768.050351674,TRUE
01061023,Dammfleth,16427195.179507375,16427193.978603251,0.999999926895364,386033.8160570444,TRUE
01061025,Ecklak,15576641.335683834,15576640.366246663,0.9999999377634017,329202.76337516704,TRUE
01061026,Elskop,7144959.6955476925,7144959.095112226,0.9999999159637714,157803.68496268123,TRUE
01061027,Engelbrechtsche Wildnis,4951910.692648098,4951910.526782169,0.9999999665046607,400654.260261445,TRUE
01061028,Fitzbek,10288286.642115517,10288285.62696801,0.9999999013297799,222781.19198974536,TRUE
01061029,"Glückstadt, Stadt",12688293.929562852,12688292.49233898,0.9999998867283593,3534908.0052640736,TRUE
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,121508017.971744,0.9999999205547347,4921053.02247634,TRUE
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,186555283.2134008,0.9999999269120908,9708635.805503642,TRUE
01061030,Grevenkop,9389174.040083209,9389173.365310602,0.9999999281329109,279073.05411492503,TRUE
01061031,Gribbohm,13135205.753152039,13135204.868539302,0.9999999326533018,248099.157122331,TRUE
01061012,Blomesche Wildnis,6817268.927033406,6817268.5104700755,0.9999999388958636,365821.8884351569,TRUE
01061014,Bokhorst,5940544.993389139,5940544.773498361,0.9999999629847467,148234.02173782964,TRUE
01061015,Borsfleth,13873937.828345843,13873936.791346118,0.9999999252555591,491105.8210429919,TRUE
01061016,Breitenberg,3043215.531401111,3043215.444541121,0.9999999714578252,139721.45388868716,TRUE
01061017,Breitenburg,10209262.87044376,10209261.581399381,0.999999873737762,797052.997171523,TRUE
01061018,Brokdorf,13457411.511106566,13457410.419436347,0.9999999188796287,736138.5496258722,TRUE
01061019,Brokstedt,12493878.40960178,12493876.028760234,0.9999998094393536,757933.9011611697,TRUE
09475137,Issigau,18594154.162651964,18594152.913619168,0.9999999328265871,530638.7682503605,TRUE
16074021,Freienorla,6875695.191636823,6875694.731863547,0.9999999331306488,160073.19081475216,TRUE
15081240,"Kalbe (Milde), Stadt",273434024.57851636,273434005.27206975,0.9999999293926692,6764164.227541649,TRUE
16074026,Golmsdorf,7654639.144072595,7654638.384398843,0.9999999007564253,323412.79362984165,TRUE
12070302,Plattenburg,201698921.44520858,201698906.63284543,0.9999999265620111,3213050.623716925,TRUE
01061020,Büttel,8893601.009232275,8893600.092125153,0.999999896880114,1165013.3382101841,TRUE
01061022,Dägeling,7549066.919642679,7549066.437656435,0.9999999361528717,930844.1049722191,TRUE
01061045,Huje,5550147.627374202,5550147.1330695655,0.9999999109384705,157256.0154473417,TRUE
01061046,"Itzehoe, Stadt",28567842.61850711,28567840.192520015,0.9999999150797935,8917527.281666629,TRUE
09475141,Köditz,31319439.79387769,31319437.595336605,0.9999999298026688,1728346.217987477,TRUE
01061047,Kaaks,8670248.21754631,8670247.601075903,0.9999999288981823,450119.75333001703,TRUE
01061049,"Kellinghusen, Stadt",18802158.08857478,18802156.812231876,0.9999999321172125,2635567.651784745,TRUE
16074031,Großeutersdorf,3439460.8727406063,3439460.789664214,0.9999999758461005,120938.16042385688,TRUE
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,30959504.474720996,0.9999999367402927,2490519.2909055753,TRUE
16074012,Crossen an der Elster,10708845.301631566,10708844.624597551,0.9999999367780563,828898.7154705991,TRUE
01061050,Kiebitzreihe,8537781.395210117,8537780.76733572,0.9999999264593028,762343.991934277,TRUE
01061052,Kleve,5626614.1739385575,5626613.6976577975,0.9999999153521558,256466.5647995536,TRUE
01061053,Kollmoor,3447398.111286644,3447397.9420025595,0.999999950895116,51788.50307591085,TRUE
01061054,Krempdorf,5463125.091281552,5463124.044834103,0.9999998084525924,168086.31873356618,TRUE
01061055,"Krempe, Stadt",3548555.553975174,3548555.7890813896,1.0000000662540607,724949.44409846,TRUE
01061034,Heiligenstedten,9192732.4144548,9192731.988071121,0.9999999536173079,828194.4776044411,TRUE
01061035,Heiligenstedtenerkamp,866469.5967660844,866469.5570909429,0.9999999542105785,260632.92118508078,TRUE
01061037,Herzhorn,12557003.167572334,12557002.169143977,0.9999999204883248,512629.10352830344,TRUE
01061039,Hodorf,7392725.059782365,7392724.451114626,0.9999999176666609,168677.49560384423,TRUE
15091010,"Annaburg, Stadt",226459216.16960227,226459188.4027474,0.9999998773869514,6690397.035297841,TRUE
16074044,"Kahla, Stadt",7954803.884107791,7954803.260472951,0.9999999216027387,2295821.43563679,TRUE
16074048,Kleineutersdorf,5347650.252812287,5347649.6173023665,0.9999998811609043,115291.82942808198,TRUE
01061040,Hohenaspe,14162362.029041514,14162360.511990696,0.9999998928815113,933676.9179905948,TRUE
01061041,Hohenfelde,17820565.163690515,17820563.985706005,0.9999999338974663,605819.6173285842,TRUE
01061044,Horst (Holstein),29058228.39814709,29058226.25245071,0.9999999261587337,2506413.1496511507,TRUE
12073384,"Lychen, Stadt",112021774.56824146,112021746.39648564,0.9999997485153584,2034686.5149011177,TRUE
16074033,Großpürschütz,3845635.347057186,3845635.110466298,0.9999999384780754,141620.8242965897,TRUE
15086080,"Jerichow, Stadt",271779195.4181777,271779177.8147898,0.9999999352290821,6721925.930367812,TRUE
15083440,Rogätz,24048270.157926522,24048268.43291282,0.9999999282686991,1514997.012053721,TRUE
16074065,"Orlamünde, Stadt",7560925.23904848,7560925.17783844,0.9999999919044247,456027.5071577855,TRUE
09475181,Töpen,20756111.096766166,20756108.769546848,0.9999998878778733,789980.0959091521,TRUE
14730020,"Bad Düben, Stadt",45728575.43340838,45728572.13403975,0.9999999278488648,3572576.8291605716,TRUE
12061428,Schlepzig/Słopišća,30508224.72965719,30508218.859930117,0.9999998076018147,650449.7993650931,TRUE
15090135,Eichstedt (Altmark),33092416.667359404,33092413.71524928,0.9999999107919451,765029.0375697595,TRUE
15084315,"Lützen, Stadt",97066621.0122074,97066609.82302341,0.999999884726759,6231480.291877473,TRUE
14730010,Arzberg,58694154.26545706,58694149.68211441,0.9999999219114287,1523018.2611619364,TRUE
16074063,Neuengönna,6143099.034534556,6143098.583999006,0.9999999266598915,328091.5996720444,TRUE
15088295,Petersberg,102954141.65711083,102954122.44599551,0.9999998134012386,6207599.751060993,TRUE
12067124,"Erkner, Stadt",17688814.325164415,17688809.472829714,0.9999997256834398,3811735.250222428,TRUE
15089130,Giersleben,19958084.980569933,19958082.726166345,0.9999998870430911,742777.5712517578,TRUE
12068052,Breddin,44818504.18544727,44818501.66062973,0.9999999436657339,714912.5491009229,TRUE
14730045,"Belgern-Schildau, Stadt",158994760.30683702,158994749.42249462,0.9999999315427603,5080516.033573051,TRUE
12066272,"Ruhland, Stadt",37115648.184359506,37115646.36481493,0.9999999509763492,2647311.7396196476,TRUE
14729030,Bennewitz,46839894.28818876,46839890.83624726,0.9999999263033882,2671745.0642699166,TRUE
14730030,Beilrode,93148533.26990643,93148526.84025654,0.9999999309742229,2899540.1935080276,TRUE
15089165,"Güsten, Stadt",36360785.02522749,36360785.198254585,1.0000000047586184,2806351.230686508,TRUE
03357057,"Zeven, Stadt",74120976.34546544,74120970.72223546,0.9999999241344318,6520542.374321447,TRUE
15090500,Schönhausen (Elbe),74523897.2219562,74523890.12402162,0.9999999047562615,2822039.8641803074,TRUE
14522600,Zettlitz,15598454.523824403,15598453.215342056,0.999999916114616,510829.0615011554,TRUE
12067144,"Fürstenwalde/Spree, Stadt",70458420.99858637,70458421.77251856,1.0000000109842397,13688894.805373281,TRUE
12066292,Schwarzbach,15969908.435105272,15969906.814905185,0.999999898546689,525629.7300062405,TRUE
12066296,"Schwarzheide, Stadt",33484501.921923313,33484498.771774232,0.9999999059221759,6470765.93231004,TRUE
14729050,"Borna, Stadt",62770550.9293797,62770545.743432015,0.999999917382473,7553442.4601351125,TRUE
15089185,Ilberstedt,14814024.857570589,14814023.582453925,0.9999999139250355,1377858.7616734752,TRUE
09464000,Hof,58159802.17442,58159798.05833855,0.99999992922807,14907142.772512414,TRUE
12067137,"Friedland, Stadt",173927029.87384102,173927006.56876767,0.9999998660066042,5533584.846086477,TRUE
15086005,Biederitz,39884265.67343944,39884262.25332238,0.999999914248965,5097910.087780311,TRUE
15090520,"Seehausen (Altmark), Hansestadt",107489946.01460363,107489937.70768358,0.9999999227190973,3376168.651089465,TRUE
