AGS,mun_name,municipality_area_m2,landcover_total_area_m2,lc_artificial_land_total_area_m2,lc_open_soil_total_area_m2,lc_high_seasonal_vegetation_total_area_m2,lc_high_perennial_vegetation_total_area_m2,lc_low_seasonal_vegetation_total_area_m2,lc_low_perennial_vegetation_total_area_m2,lc_water_total_area_m2,lc_artificial_land_total_share_of_municipality,lc_open_soil_total_share_of_municipality,lc_high_seasonal_vegetation_total_share_of_municipality,lc_high_perennial_vegetation_total_share_of_municipality,lc_low_seasonal_vegetation_total_share_of_municipality,lc_low_perennial_vegetation_total_share_of_municipality,lc_water_total_share_of_municipality,lc_group_artificial_total_area_m2,lc_group_open_or_seasonal_total_area_m2,lc_group_perennial_vegetation_total_area_m2,lc_group_water_total_area_m2,lc_group_artificial_total_share_of_municipality,lc_group_open_or_seasonal_total_share_of_municipality,lc_group_perennial_vegetation_total_share_of_municipality,lc_group_water_total_share_of_municipality,rp100_lc_class_artificial_land_flooded_area_m2,rp100_lc_class_open_soil_flooded_area_m2,rp100_lc_class_high_seasonal_vegetation_flooded_area_m2,rp100_lc_class_high_perennial_vegetation_flooded_area_m2,rp100_lc_class_low_seasonal_vegetation_flooded_area_m2,rp100_lc_class_low_perennial_vegetation_flooded_area_m2,rp100_lc_class_water_flooded_area_m2,rp100_lc_class_artificial_land_flood_share_of_class,rp100_lc_class_open_soil_flood_share_of_class,rp100_lc_class_high_seasonal_vegetation_flood_share_of_class,rp100_lc_class_high_perennial_vegetation_flood_share_of_class,rp100_lc_class_low_seasonal_vegetation_flood_share_of_class,rp100_lc_class_low_perennial_vegetation_flood_share_of_class,rp100_lc_class_water_flood_share_of_class,rp100_lc_class_artificial_land_share_of_lc_flooded_area,rp100_lc_class_open_soil_share_of_lc_flooded_area,rp100_lc_class_high_seasonal_vegetation_share_of_lc_flooded_area,rp100_lc_class_high_perennial_vegetation_share_of_lc_flooded_area,rp100_lc_class_low_seasonal_vegetation_share_of_lc_flooded_area,rp100_lc_class_low_perennial_vegetation_share_of_lc_flooded_area,rp100_lc_class_water_share_of_lc_flooded_area,rp100_lc_class_artificial_land_share_of_original_flood_area,rp100_lc_class_open_soil_share_of_original_flood_area,rp100_lc_class_high_seasonal_vegetation_share_of_original_flood_area,rp100_lc_class_high_perennial_vegetation_share_of_original_flood_area,rp100_lc_class_low_seasonal_vegetation_share_of_original_flood_area,rp100_lc_class_low_perennial_vegetation_share_of_original_flood_area,rp100_lc_class_water_share_of_original_flood_area,rp100_lc_group_artificial_flooded_area_m2,rp100_lc_group_open_or_seasonal_flooded_area_m2,rp100_lc_group_perennial_vegetation_flooded_area_m2,rp100_lc_group_water_flooded_area_m2,rp100_lc_group_artificial_flood_share_of_group,rp100_lc_group_open_or_seasonal_flood_share_of_group,rp100_lc_group_perennial_vegetation_flood_share_of_group,rp100_lc_group_water_flood_share_of_group,rp100_lc_group_artificial_share_of_lc_flooded_area,rp100_lc_group_open_or_seasonal_share_of_lc_flooded_area,rp100_lc_group_perennial_vegetation_share_of_lc_flooded_area,rp100_lc_group_water_share_of_lc_flooded_area,rp100_lc_group_artificial_share_of_original_flood_area,rp100_lc_group_open_or_seasonal_share_of_original_flood_area,rp100_lc_group_perennial_vegetation_share_of_original_flood_area,rp100_lc_group_water_share_of_original_flood_area,lc_flooded_total_area_m2_rp100,flood_area_rp10_m2,flood_area_rp20_m2,flood_area_rp50_m2,flood_area_rp100_m2,flood_area_rp200_m2,flood_area_rp500_m2,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,rp100_artificial_flooded_area_m2,rp100_artificial_flood_share_of_group,rp100_artificial_share_of_lc_flooded_area,rp100_artificial_share_of_original_flood_area,vuln_index_main_z,vuln_dim_access_adaptive_capacity_z,vuln_dim_demographic_household_z,vuln_dim_deprivation_labour_z,flood_share_rp100_original,pop_total,protection_available,protection_status,loss_portfolio_status,no_simulated_loss_event,annual_loss_probability_model,protection_return_period,n_nonzero_years,city_label,vuln_quintile_num,vuln_quintile,vulnerability_tercile,total_area_exposure_tercile,artificial_exposure_tercile,high_total_area_exposure,high_artificial_exposure,high_vulnerability,high_high_artificial_vulnerability,bivariate_artificial_vulnerability
12065144,"Hohen Neuendorf, Stadt",48952827.21955197,48952815.562454976,9204687.28103361,41490.67760571992,7424330.375120263,20227852.04661495,5665589.4143937975,5804212.254852083,584653.5128345597,0.1880317808765337,8.47564481202188e-4,0.15166295384375578,0.41321110946041245,0.11573569365021141,0.11856745737729026,0.011943202181406317,9204687.28103361,13131410.46711978,26032064.30146703,584653.5128345597,0.1880317808765337,0.26824621197516935,0.5317785668377027,0.011943202181406317,320427.7776070653,24921.844167145347,479138.1965545568,40979.28341267474,1377255.8356906525,1242188.3120397027,347028.1872081794,0.03481137031861053,0.6006612956282404,0.06453621705200524,0.002025884078954021,0.24309135995482564,0.21401497007647927,0.5935621348201469,0.08362026146339267,0.006503715567263202,0.12503803999827462,0.010694136504458829,0.3594148233417588,0.3241670001747065,0.09056202295014543,0.08362026056460282,0.006503715497358211,0.12503803865430702,0.010694136389513227,0.35941481947859943,0.32416699669040727,0.09056202197674226,320427.7776070653,1881315.8764123546,1283167.5954523773,347028.1872081794,0.03481137031861053,0.1432683778428106,0.049291811075469136,0.5935621348201469,0.08362026146339267,0.4909565789072966,0.3348611366791653,0.09056202295014543,0.08362026056460282,0.4909565736302647,0.3348611330799205,0.09056202197674226,3831939.4366799765,2639358.609375133,2753863.8243640135,3645855.5266722767,3831939.477867462,3894586.771088042,3899477.385754558,0.05391636723120584,0.05625546022118428,0.07447691448587276,0.07827820568322495,0.07955795389755399,0.07965785853931413,320427.7776070653,0.03481137031861053,0.08362026146339267,0.08362026056460282,-1.5655361421906264,-1.0090045428458514,-0.04019910450802283,-1.459333849001346,0.07827820568322495,26719,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,Medium total-area exposure,Medium artificial-land exposure,FALSE,FALSE,FALSE,FALSE,Medium artificial-land exposure / Low vulnerability
13071110,"Neustrelitz, Residenzstadt",131200564.88093625,131200548.04352108,8145967.080222536,103441.90465339043,21059476.90225278,56978079.6705687,10102048.195206659,23996233.960783016,10815300.329833994,0.0620878964020845,7.884257567584664e-4,0.160513614566859,0.4342822740304203,0.07699698705088814,0.18289733723752988,0.08243333662205507,8145967.080222536,31264967.00211283,80974313.63135171,10815300.329833994,0.0620878964020845,0.23829902737450562,0.6171796112679502,0.08243333662205507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,249352.7408753345,0,0,0,0,0,0.00190054624461122,0,0,NA,NA,0.4207738591760339,-1.2673220642646703,0.9320712180498224,1.0094780165644204,0,20032,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,4,Q4,High vulnerability,Low total-area exposure,Low artificial-land exposure,FALSE,FALSE,TRUE,FALSE,Low artificial-land exposure / High vulnerability
15084565,Wetterzeube,41921179.11773494,41921175.910209835,899531.4531180765,6098.324280213241,16609003.85247844,2095430.3146194355,13122813.485479228,9076414.7604937,111883.71974074452,0.02145768492321643,1.4547120115792063e-4,0.39619600884393846,0.04998500420836098,0.31303540982528244,0.21651143769126194,0.002668906793545118,899531.4531180765,29737915.662237883,11171845.075113134,111883.71974074452,0.02145768492321643,0.7093768898703788,0.2664964418996229,0.002668906793545118,70706.5311783527,0,197834.04768815226,10513.342335295341,2534696.935160139,1138380.6396403895,53363.0946694664,0.07860373412542745,0,0.011911253043549083,0.005017271279290783,0.19315194397640828,0.12542183997533282,0.47695138124759046,0.017652384637597003,0,0.04939066654811581,0.0026247301294025863,0.6328049827012807,0.28420476270059375,0.013322473283010082,0.017652385391895314,0,0.04939066865861233,0.0026247302415590766,0.6328050097414648,0.28420477484485507,0.01332247385228836,70706.5311783527,2732530.9828482913,1148893.9819756849,53363.0946694664,0.07860373412542745,0.09188710513151878,0.10283833818417414,0.47695138124759046,0.017652384637597003,0.6821956492493966,0.28682949282999637,0.013322473283010082,0.017652385391895314,0.6821956784000771,0.2868295050864142,0.01332247385228836,4005494.5906717954,3628175.068596504,3698151.115471504,3875533.5591627527,4005494.419514315,4037757.733487417,4199587.475967666,0.08654754338867317,0.08821677236428174,0.09244810477010632,0.09554822893375568,0.09631784740947864,0.10017818115690864,70706.5311783527,0.07860373412542745,0.017652384637597003,0.017652385391895314,-0.24142230791084585,0.23656806639863323,-0.9147818563789916,0.291370653287555,0.09554822893375568,1664,TRUE,Finite protection RP available,positive_modeled_loss,FALSE,0.0114,87.71929824561404,57,NA,3,Q3,Medium vulnerability,Medium total-area exposure,Medium artificial-land exposure,FALSE,FALSE,FALSE,FALSE,Medium artificial-land exposure / Medium vulnerability
13071119,Priepert,22177387.184844747,22177385.380039424,264405.1486733065,1515.2236966521514,1884454.1559991245,9765311.35879693,3013954.119410039,1851490.9397516346,5396254.433711738,0.011922285816157448,6.832291306559334e-5,0.08497187429215713,0.4403274054515404,0.13590212833862006,0.0834855307489459,0.24332237105908266,264405.1486733065,4899923.499105816,11616802.298548564,5396254.433711738,0.011922285816157448,0.2209423255438428,0.5238129362004863,0.24332237105908266,84928.45102969006,1514.6140288968163,256289.6609250281,37819.08794080732,208386.62402435674,553496.3946591123,4087045.1468371633,0.3212057384503729,0.9995976384498988,0.13600206728783226,0.0038727989872784324,0.06914060923566648,0.29894631552091755,0.7573855527093718,0.01624032434649507,2.8962995075038897e-4,0.049008632202895475,0.007231902233005705,0.03984844092403819,0.10584157446527763,0.7815394958775375,0.01624032406191065,2.8962994567511034e-4,0.04900863134410148,0.00723190210627876,0.03984844022576117,0.10584157261058173,0.7815394821823699,84928.45102969006,466190.89897828165,591315.4825999197,4087045.1468371633,0.3212057384503729,0.09514248519662737,0.050901742786291566,0.7573855527093718,0.01624032434649507,0.08914670307768406,0.11307347669828334,0.7815394958775375,0.01624032406191065,0.08914670151553776,0.11307347471686051,0.7815394821823699,5229479.979445055,3054403.566128542,3220703.6426633145,3558881.668898851,5229480.071082913,5547460.309843478,5787213.702421603,0.1377260333090913,0.14522466581925533,0.16047344257626825,0.23580235252674656,0.25014039136379507,0.26095110547451605,84928.45102969006,0.3212057384503729,0.01624032434649507,0.01624032406191065,2.491866539382547,3.207500475995839,0.7583092167367671,0.0270337054448464,0.23580235252674656,313,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,5,Q5 highest,High vulnerability,High total-area exposure,High artificial-land exposure,TRUE,TRUE,TRUE,TRUE,High artificial-land exposure / High vulnerability
03359020,Grünendeich,2590811.678527903,2590811.40416898,804631.1006705834,0,223876.48184598912,2224.9907004204238,59110.66705263845,1319738.6896446883,181229.47425466034,0.3105710489647685,0,0.08641171556444256,8.588006294940981e-4,0.022815501235591576,0.5093919795801456,0.06995084812865858,804631.1006705834,282987.14889862755,1321963.6803451087,181229.47425466034,0.3105710489647685,0.10922721680003412,0.5102507802096398,0.06995084812865858,674923.9485420216,0,210265.77113736141,1530.3596446706886,58809.900171046414,1223323.139973118,180425.0353173602,0.8387992310756279,NA,0.9392043746783957,0.6878049622326596,0.9949118002453906,0.9269434544670899,0.9955612135354442,0.2872899265534706,0,0.089502288483397,6.514169646337032e-4,0.0250331788303774,0.5207229878169843,0.07680020135113708,0.28728990858062087,0,0.08950228288413636,6.514169238810763e-4,0.025033177264302438,0.5207229552405689,0.07680019654651865,674923.9485420216,269075.67130840785,1224853.4996177887,180425.0353173602,0.8387992310756279,0.950840603029634,0.9265409616231146,0.9955612135354442,0.2872899265534706,0.11453546731377441,0.521374404781618,0.07680020135113708,0.28728990858062087,0.11453546014843881,0.5213743721644499,0.07680019654651865,2349278.154785578,2219554.445183508,2219554.445183508,2219554.445183508,2349278.3017563624,2552623.047916876,2552623.047916876,0.8567023468277158,0.8567023468277158,0.8567023468277158,0.9067730862982756,0.9852599743441308,0.9852599743441308,674923.9485420216,0.8387992310756279,0.2872899265534706,0.28728990858062087,-1.975911161177938,-1.0074863764893724,-0.15158290999711346,-2.007032794265155,0.9067730862982756,1820,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,High total-area exposure,High artificial-land exposure,TRUE,TRUE,FALSE,FALSE,High artificial-land exposure / Low vulnerability
03359021,Guderhandviertel,9230903.761117129,9230903.244909476,727248.5234664633,0,1305601.8314207797,1392.0115527674252,2015861.0915465322,5133803.704280231,46996.08264270287,0.07878410849973495,0,0.14143813706739103,1.5079905378614447e-4,0.2183817688618792,0.5561539625085351,0.005091168086992967,727248.5234664633,3321462.922967312,5135195.715832999,46996.08264270287,0.07878410849973495,0.3598199059292702,0.5563047615623212,0.005091168086992967,692087.1545675482,0,1301801.288082962,1392.0115527674252,2015538.825642507,5123373.78526414,46996.08264270287,0.9516515087149069,NA,0.9970890487081486,1,0.9998401348657521,0.9979683837526948,1,0.07538099296614072,0,0.14179005215262527,1.5161560560030094e-4,0.21952916917476548,0.5580294341848127,0.005118735916055775,0.07538099847071351,0,0.1417900625066102,1.5161561667178072e-4,0.2195291852055213,0.5580294749339926,0.00511873628984303,692087.1545675482,3317340.113725469,5124765.796816908,46996.08264270287,0.9516515087149069,0.9987587369368677,0.9979689344684696,1,0.07538099296614072,0.36131922132739075,0.5581810497904129,0.005118735916055775,0.07538099847071351,0.3613192477121315,0.5581810905506643,0.00511873628984303,9181189.147752626,9165759.086788744,9165759.086788744,9165759.086788744,9181188.477311466,9230902.57627008,9230902.57627008,0.9929427631341158,0.9929427631341158,0.9929427631341158,0.9946142560802036,0.9999998716434404,0.9999998716434404,692087.1545675482,0.9516515087149069,0.07538099296614072,0.07538099847071351,-2.1503800635817125,-1.029441015620966,-0.2994636941891704,-2.1167576901401377,0.9946142560802036,1091,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,High total-area exposure,High artificial-land exposure,TRUE,TRUE,FALSE,FALSE,High artificial-land exposure / Low vulnerability
03359022,Hammah,29393174.06893374,29393171.674807373,1343925.5639309045,800.3918558156147,2933021.223753277,591636.0771174467,9631152.244390205,14670637.88934297,221998.2844167551,0.045722369444657136,2.7230535019406618e-5,0.09978579437779224,0.020128349382408456,0.327666288159385,0.49911717104579983,0.007552715603157324,1343925.5639309045,12564973.859999297,15262273.966460416,221998.2844167551,0.045722369444657136,0.4274793130721966,0.5192455204282083,0.007552715603157324,27712.628610354015,0,269670.7783496846,4546.304403321646,1795536.9499952917,6784352.395637489,100.04865888818676,0.020620657389160885,0,0.09194300271874509,0.00768429204904479,0.18643012844502863,0.46244426771420566,4.5067311736682813e-4,0.003120117204480016,0,0.03036176924624183,5.118605955808648e-4,0.20215641784578867,0.763838570801434,1.1264306474541835e-5,0.0031201172504294575,0,0.0303617696933745,5.118606031189497e-4,0.20215642082291224,0.7638385820503563,1.1264306640429382e-5,27712.628610354015,2065207.7283449762,6788898.700040811,100.04865888818676,0.020620657389160885,0.16436227813569776,0.444815675236845,4.5067311736682813e-4,0.003120117204480016,0.23251818709203048,0.764350431397015,1.1264306474541835e-5,0.0031201172504294575,0.23251819051628672,0.7643504426534752,1.1264306640429382e-5,8881919.10565503,51514.381079930754,2025633.66687955,8881918.974852502,8881918.974852502,8881918.974852502,8881918.974852502,0.00175259674096842,0.06891510464739105,0.30217624520653547,0.30217624520653547,0.30217624520653547,0.30217624520653547,27712.628610354015,0.020620657389160885,0.003120117204480016,0.0031201172504294575,-0.47351463192591287,-0.5798979639640872,0.44928898645105814,-0.6281273922502938,0.30217624520653547,3167,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,2,Q2,Low vulnerability,High total-area exposure,Medium artificial-land exposure,TRUE,FALSE,FALSE,FALSE,Medium artificial-land exposure / Low vulnerability
03359023,"Harsefeld, Flecken",52050767.1431126,52050763.78420945,4603649.603052275,13486.000164040111,10296802.059816318,3557340.005465559,22818450.126758058,10644837.043760834,116198.94519236888,0.08844537469341475,2.590932065796573e-4,0.19782229206162236,0.06834366140435011,0.43838835389340486,0.20450874459723248,0.0022324156121058133,4603649.603052275,33128738.186738417,14202177.049226394,116198.94519236888,0.08844537469341475,0.6364697391616069,0.27285240600158256,0.0022324156121058133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,178.39581147515997,74709.47722246787,0,0,0,0,3.427342597750078e-6,0.00143531942607215,0,0,NA,NA,-0.983863798340979,-0.8246973562302755,0.3572327565733096,-1.109029971711604,0,14753,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,Low total-area exposure,Low artificial-land exposure,FALSE,FALSE,FALSE,FALSE,Low artificial-land exposure / Low vulnerability
03359025,Himmelpforten,18230152.943041302,18230150.8464732,1752783.526618389,0,2849036.124454973,409748.4448950741,4968130.327125481,8170706.408928853,79746.01445042818,0.0961474943240918,0,0.15628152618118812,0.02247641290642494,0.2725226904375415,0.44819735931221155,0.004374401833028413,1752783.526618389,7817166.451580454,8580454.853823928,79746.01445042818,0.0961474943240918,0.4288042166187296,0.47067377221863654,0.004374401833028413,98907.07814102553,0,694922.6408086334,4411.271842606765,1173039.1495268007,4791627.025211777,54705.97116795418,0.05642857582752676,NA,0.24391499807380426,0.010765804965376687,0.2361127974284667,0.5864397501757672,0.6860025738585416,0.014507581488983987,0,0.10193048899590783,6.470405043755206e-4,0.17206009288095306,0.702830584419456,0.008024211710323553,0.014507581257342297,0,0.10193048736838978,6.470404940442634e-4,0.1720600901336798,0.7028305731974019,0.008024211582201443,98907.07814102553,1867961.790335434,4796038.297054383,54705.97116795418,0.05642857582752676,0.23895637913118437,0.5589491907782722,0.6860025738585416,0.014507581488983987,0.2739905818768609,0.7034776249238315,0.008024211710323553,0.014507581257342297,0.27399057750206957,0.7034776136914461,0.008024211582201443,6817613.136698797,4891972.48309094,5904737.014723226,6817613.245555222,6817613.245555222,6817613.245555222,6817613.245555222,0.2683451147324725,0.32389947759473653,0.3739745501234315,0.3739745501234315,0.3739745501234315,0.3739745501234315,98907.07814102553,0.05642857582752676,0.014507581488983987,0.014507581257342297,-0.5840926888807877,-0.903201452061416,0.36329414753627937,-0.3960138613408562,0.3739745501234315,5324,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,2,Q2,Low vulnerability,High total-area exposure,Medium artificial-land exposure,TRUE,FALSE,FALSE,FALSE,Medium artificial-land exposure / Low vulnerability
03359026,Hollern-Twielenfleth,17721634.14104016,17721632.82463912,1584992.8214956776,3416.247008644997,2749964.135632911,8313.445648099545,1580631.5210891147,11378681.19209166,415633.4616730096,0.08943829947516609,1.9277268571601844e-4,0.1551755393293264,4.6911281329564745e-4,0.08919219912280282,0.6420785522109754,0.023453450080569954,1584992.8214956776,4334011.903730671,11386994.63773976,415633.4616730096,0.08943829947516609,0.24456051113784524,0.6425476650242712,0.023453450080569954,1438002.2885526798,3023.309918828741,2682297.516535048,8070.264381563717,1574626.976011606,10993909.425339656,407770.6363712238,0.9072610733944585,0.8849798949484895,0.975393635785621,0.9707484385140089,0.9962011733934223,0.9661848539161615,0.98108230922954,0.08405584932469552,1.7672216867936952e-4,0.15678889921712066,4.7173285624595585e-4,0.09204200083119947,0.6426292930839425,0.023835502518116572,0.08405584980674298,1.7672216969284417e-4,0.15678890011628105,4.7173285895127175e-4,0.09204200135904629,0.6426292967693233,0.023835502654809538,1438002.2885526798,4259947.802465483,11001979.68972122,407770.6363712238,0.9072610733944585,0.9829109603502855,0.966188185709468,0.98108230922954,0.08405584932469552,0.24900762221699949,0.6431010259401884,0.023835502518116572,0.08405584980674298,0.2490076236450202,0.6431010296282745,0.023835502654809538,17107700.417110607,17070339.47061737,17070339.47061737,17097692.688141182,17107700.319000557,17322544.907293394,17486701.126988415,0.9632486109780074,0.9632486109780074,0.9647921039372976,0.9653568165805972,0.9774801110004552,0.9867431517781036,1438002.2885526798,0.9072610733944585,0.08405584932469552,0.08405584980674298,-0.8983050743438917,-0.5115819799797255,0.3422121823690478,-1.2700297163504817,0.9653568165805972,3226,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,High total-area exposure,High artificial-land exposure,TRUE,TRUE,FALSE,FALSE,High artificial-land exposure / Low vulnerability
03359027,"Horneburg, Flecken",16915077.024788674,16915075.72624598,1922468.2976671995,1014.398546175189,3012623.1833261484,3124775.4799511996,5345847.783309765,3368414.597846319,139931.98559917678,0.11365412612959813,5.997008140658244e-5,0.1781028356484109,0.1847331511037112,0.3160404043963585,0.1991368169893629,0.008272618882793707,1922468.2976671995,8359485.365182089,6493190.077797519,139931.98559917678,0.11365412612959813,0.49420321012617596,0.3838699680930741,0.008272618882793707,434341.20483489835,1014.398546175189,272334.2076133136,7207.412827742847,821585.1778740231,2019653.9266360805,45086.9520249065,0.22592892967959236,1,0.0903977002900965,0.002306537821352658,0.15368660148519167,0.5995859084352019,0.3222061906135901,0.12060935160671958,2.816816584820559e-4,0.07562269440463736,0.0020013790500177137,0.22814058277234758,0.5608244114304926,0.012519899077303297,0.12060935957388777,2.816816770892793e-4,0.07562269940009349,0.002001379182224075,0.2281405978427743,0.5608244484772252,0.012519899904338185,434341.20483489835,1094933.784033512,2026861.3394638232,45086.9520249065,0.22592892967959236,0.1309810037581975,0.3121518568190956,0.3222061906135901,0.12060935160671958,0.304044958835467,0.5628257904805102,0.012519899077303297,0.12060935957388777,0.3040449789199571,0.5628258276594493,0.012519899904338185,3601223.2803571397,3545737.040387303,3545737.040387303,3545737.040387303,3601223.0424688724,4172289.8555308306,4261488.425907151,0.20961991690555729,0.20961991690555729,0.20961991690555729,0.2129001858632603,0.24666100245458128,0.2519343198769969,434341.20483489835,0.22592892967959236,0.12060935160671958,0.12060935957388777,-0.4270814034453939,-0.9286416027361508,1.110492977277788,-0.8661854411059912,0.2129001858632603,6811,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,2,Q2,Low vulnerability,Medium total-area exposure,High artificial-land exposure,FALSE,TRUE,FALSE,FALSE,High artificial-land exposure / Low vulnerability
03359028,Jork,53187289.75906349,53187285.49967414,5167048.698823381,20396.755284311505,5864511.09293513,67008.42347651774,3608337.401699804,37342410.221659385,1117572.90579561,0.09714818563288195,3.8348927679353605e-4,0.11026151397262682,0.0012598578303211817,0.06784209945732228,0.7020927441653666,0.02101202958184512,5167048.698823381,9493245.249919245,37409418.6451359,1117572.90579561,0.09714818563288195,0.17848710270674262,0.7033526019956877,0.02101202958184512,4993672.970929531,19500.902765342988,5103826.718322076,36879.47216946822,3262592.4908675803,36562629.06786784,1008330.8009843549,0.9664458885527186,0.9560786749421083,0.8702902317757678,0.5503706885805509,0.9041816569954486,0.9791180818494877,0.9022505786917904,0.09793929079253216,3.8246489062664996e-4,0.10009970056717493,7.233051443511549e-4,0.06398816994240068,0.7170910032081733,0.01977606545474105,0.09793929312595973,3.824648997389696e-4,0.10009970295207479,7.23305161584077e-4,0.06398817146693449,0.7170910202930421,0.01977606592591065,4993672.970929531,8385920.111954999,36599508.540037304,1008330.8009843549,0.9664458885527186,0.883356522578655,0.9783501018077461,0.9022505786917904,0.09793929079253216,0.16447033540020226,0.7178143083525245,0.01977606545474105,0.09793929312595973,0.16447033931874824,0.7178143254546261,0.01977606592591065,50987432.42390619,49764986.978964664,49764986.978964664,49937366.468529195,50987431.209118165,50991345.95729702,50991345.95729702,0.935655627583174,0.935655627583174,0.9388966178713688,0.9586393937365374,0.9587129968134488,0.9587129968134488,4993672.970929531,0.9664458885527186,0.09793929079253216,0.09793929312595973,-1.9469943295780807,-0.7773479887618598,0.11290630348253355,-2.455325498187523,0.9586393937365374,11801,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,1,Q1 lowest,Low vulnerability,High total-area exposure,High artificial-land exposure,TRUE,TRUE,FALSE,FALSE,High artificial-land exposure / Low vulnerability
03359029,Kranenburg,14252921.917821907,14252920.847613329,381962.70030611806,200.10425889835642,1124532.2532381169,49756.12690947609,5153045.604699131,6650389.146211698,893034.9119898917,0.0267989049900365,1.4039525372558543e-5,0.07889836622426154,0.003490942221977715,0.36154310213793733,0.4665983006541295,0.06265626915932497,381962.70030611806,6277777.962196146,6700145.2731211735,893034.9119898917,0.0267989049900365,0.44045550788757143,0.47008924287610715,0.06265626915932497,19778.687244413522,0,157472.28876826048,3496.119388360029,455106.39988467394,4506440.060363195,422061.6623801271,0.051781724311201593,0,0.14003359024591366,0.07026510312429866,0.08831794530784985,0.6776205063022855,0.4726149635512844,0.0035545335388238214,0,0.028300186202713223,6.283062909126067e-4,0.08178960221843616,0.809876415826565,0.0758509559225493,0.0035545336173444706,0,0.028300186827872324,6.283063047920701e-4,0.08178960402519156,0.8098764337169636,0.07585095759811833,19778.687244413522,612578.6886529344,4509936.1797515545,422061.6623801271,0.051781724311201593,0.09757890329058992,0.6731102081986143,0.4726149635512844,0.0035545335388238214,0.11008978842114937,0.8105047221174775,0.0758509559225493,0.0035545336173444706,0.11008979085306388,0.8105047400217555,0.07585095759811833,5564355.21802903,4738786.713570378,5142490.846266668,5142490.846266668,5564355.095110855,6375196.804515884,6375196.804515884,0.33247826241473905,0.36080256917962056,0.36080256917962056,0.390401008803196,0.4472905163778603,0.4472905163778603,19778.687244413522,0.051781724311201593,0.0035545335388238214,0.0035545336173444706,1.1435071437939524,0.5488216192934563,1.8814824367771092,-0.5980049029233846,0.390401008803196,771,FALSE,No simulated loss event,zero_modeled_loss_probability,TRUE,0,NA,NA,NA,5,Q5 highest,High vulnerability,High total-area exposure,Medium artificial-land exposure,TRUE,FALSE,TRUE,FALSE,Medium artificial-land exposure / High vulnerability
