lisa_I,lisa_p,hotspot,lisa_class
0.08070414511735366,0.5723837786649377,FALSE,Not significant
0.06736303379090255,0.78665569621527,FALSE,Not significant
-0.044298219741894684,0.7569869189261211,FALSE,Not significant
0.005903827799861806,0.9636804980442673,FALSE,Not significant
-0.013321259099946126,0.8768900568592852,FALSE,Not significant
0.06327669273768352,0.48977002205439746,FALSE,Not significant
0.037357783999983865,0.7569361170318283,FALSE,Not significant
0.0982850157403942,0.45131238549943425,FALSE,Not significant
0.07371192806961953,0.5416142650516671,FALSE,Not significant
0.1889281391842406,0.4994471964846665,FALSE,Not significant
-0.11282918578684616,0.37193735133908373,FALSE,Not significant
-0.0048301724873239344,0.0949478972600538,FALSE,Not significant
1.0510397363079529,0.36595142465132435,FALSE,Not significant
0.30407536928568907,0.5683831861427664,FALSE,Not significant
0.31224197394624814,0.2265458685346506,FALSE,Not significant
6.290593892371488e-4,0.9962659130761249,FALSE,Not significant
-0.032578845107438685,0.8593821847404154,FALSE,Not significant
0.016466597738371065,0.9287938275652552,FALSE,Not significant
-0.0010669145420781902,0.9948786034537296,FALSE,Not significant
-0.06244635944783618,0.6326028416210977,FALSE,Not significant
0.0508428310357509,0.7220190380539024,FALSE,Not significant
0.014695183723909308,0.9265933866345091,FALSE,Not significant
0.19804987260085516,0.5756805549276842,FALSE,Not significant
-0.0046447750353109845,0.5027590514339735,FALSE,Not significant
0.0945420864598329,0.5063351597506869,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.09035680143191087,0.6245742242712686,FALSE,Not significant
0.10240718098182063,0.3361713439858248,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.748907206276236,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.09503319320717284,0.5062236702762808,FALSE,Not significant
0.10230280428190279,0.43303572661226275,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10235132333628608,0.3364348801198981,FALSE,Not significant
0.09306401656105816,0.5604840213303713,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10152441398369033,0.4365427499921647,FALSE,Not significant
0.07331569743538273,0.6080309557313929,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.1023827176311185,0.3362867456170663,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.748907206276236,FALSE,Not significant
0.06410991541454791,0.5688415416476429,FALSE,Not significant
0.08667556782106745,0.4907746199042893,FALSE,Not significant
0.08921027462612648,0.5326164675715732,FALSE,Not significant
0.03681447825529042,0.5756416798072451,FALSE,Not significant
0.08915657741220301,0.49441744660159576,FALSE,Not significant
0.033355227315989756,0.48783954438703414,FALSE,Not significant
0.09555539218441138,0.29577670904053477,FALSE,Not significant
0.1022375728478845,0.474546990965637,FALSE,Not significant
0.08149959813569543,0.594070570799503,FALSE,Not significant
0.1016514099112055,0.43596945752457644,FALSE,Not significant
0.10130382655280046,0.4785901709676613,FALSE,Not significant
0.1022860323147234,0.39707699259075985,FALSE,Not significant
0.10222914584415402,0.4333668934322715,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.1022375728478845,0.474546990965637,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10209298666705847,0.33661643320020584,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.1023757281023465,0.39666331034181734,FALSE,Not significant
0.09503319320717284,0.5062236702762808,FALSE,Not significant
0.10240718098182063,0.3361713439858248,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10236314695055684,0.4740046819579198,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10225457943524925,0.3972221167284775,FALSE,Not significant
0.10237965971228076,0.36476053149331816,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10237048595576748,0.432731560325545,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.09714004685707221,0.4212439867753922,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.09638199120686576,0.46011918188784506,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.09503319320717284,0.5062236702762808,FALSE,Not significant
0.09318969626351088,0.5599548862487134,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.09503319320717284,0.5062236702762808,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.09626219116961414,0.46067679016129537,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
-6.564194788120731e-4,0.9372859580160283,FALSE,Not significant
0.08435302955361018,0.3599945147536317,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10106565799083832,0.29383093551987033,FALSE,Not significant
0.08138482617684231,0.5688818060491972,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
-0.003151746153920848,0.6891260533092936,FALSE,Not significant
0.08116868887638769,0.5701760478689822,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.08160218208440226,0.526171153923359,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
-0.0022099199443519277,0.3802925270853699,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.09503300924394946,0.40016894015571797,FALSE,Not significant
0.10240718098182063,0.3361713439858248,FALSE,Not significant
0.07313765856672272,0.5190305619561573,FALSE,Not significant
0.10239828121100826,0.36467334444485183,FALSE,Not significant
0.027976814227630025,0.7190957740610716,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.08142720837141992,0.5689492021326261,FALSE,Not significant
0.09994772216501971,0.4436964271448446,FALSE,Not significant
0.05865558927064259,0.7424171352824278,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10217988170821063,0.43358846569477455,FALSE,Not significant
0.07036585074162807,0.6225344262480157,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.09638199120686576,0.46011918188784506,FALSE,Not significant
0.09724273260328788,0.4207534602807165,FALSE,Not significant
0.0660642792141214,0.36609324469384225,FALSE,Not significant
0.10201198844015219,0.43434408071746805,FALSE,Not significant
0.09120750364594037,0.559203024075156,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.0959867986651973,0.4619600338162459,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.09638199120686576,0.46011918188784506,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.0050288040671552,0.5073486805026446,FALSE,Not significant
0.07527838615123691,0.6376976040664114,FALSE,Not significant
0.08019010742157422,0.47772134860166054,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.06137101251310536,0.6252046481460807,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.06665468474842297,0.6094055159970797,FALSE,Not significant
0.08330054460006632,0.5600968716489987,FALSE,Not significant
-0.19406666529780958,0.2250821218926612,FALSE,Not significant
0.01499400008035834,0.9341843220432462,FALSE,Not significant
0.02160839221163519,0.8796901119193729,FALSE,Not significant
0.09047009518305968,0.4538183996385679,FALSE,Not significant
0.0018986004808330046,0.8989203395729061,FALSE,Not significant
0.07637963233821797,0.5582646993243197,FALSE,Not significant
0.043843458277277314,0.7837945009527036,FALSE,Not significant
0.08629204364250748,0.39283850932308206,FALSE,Not significant
-0.015794727489723076,0.92280080768366,FALSE,Not significant
0.05914157371735453,0.6502841740280918,FALSE,Not significant
0.006959626495424311,0.9572351283374247,FALSE,Not significant
0.0864849839970254,0.5074369999152937,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.1023824727038814,0.4739212512931118,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.03189052540204396,0.6124823003466036,FALSE,Not significant
0.09065255742706037,0.4529088063987636,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.08875958356628184,0.4623954133443596,FALSE,Not significant
0.08233328681221792,0.5600992572005374,FALSE,Not significant
0.10210990158283281,0.5230305085873703,FALSE,Not significant
0.09031689354373026,0.42395078302016204,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.310591410441955,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.07690260523261358,0.5906012880156759,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.6507276866741853,FALSE,Not significant
0.09500848492923358,0.5063341908292809,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.09695112926785675,0.42158750845165394,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.10237629563439657,0.5219473279878855,FALSE,Not significant
0.10239482684285102,0.3106497611893535,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
-0.10161170422874913,0.39317272973748013,FALSE,Not significant
0.021178323115070685,0.6764846357277172,FALSE,Not significant
0.0017413875854529863,0.9837945807612066,FALSE,Not significant
-0.1037367953972065,0.04857589732948377,FALSE,Low-High
-0.001820981432781731,0.9843215471936972,FALSE,Not significant
0.05140946650541745,0.5060960901024261,FALSE,Not significant
0.012571783348229594,0.9680125092460534,FALSE,Not significant
-0.025485994917002944,0.8154208491300852,FALSE,Not significant
0.07716141729168847,0.5893525982817345,FALSE,Not significant
0.03858617056032877,0.7484193092319182,FALSE,Not significant
0.0052948004455941776,0.740143299280944,FALSE,Not significant
-0.005930837413683573,0.9583687164648541,FALSE,Not significant
0.001952230500742741,0.9802101902492228,FALSE,Not significant
0.12112825993420986,0.17472929373172857,FALSE,Not significant
-0.09670133123823417,0.42372989357926505,FALSE,Not significant
-0.07464869642662071,0.5168230464804202,FALSE,Not significant
0.9835528791675094,0.3295862534894723,FALSE,Not significant
0.05690485217560721,0.5183170072672604,FALSE,Not significant
-0.0898417717660715,0.47412138613103133,FALSE,Not significant
0.08639027413458385,0.4016965671247764,FALSE,Not significant
0.044566646144159436,0.6930389814580941,FALSE,Not significant
0.09976444395202123,0.5889850046739862,FALSE,Not significant
-0.0790684282367561,0.5244934154067493,FALSE,Not significant
-0.4928557533085894,0.7079279360425177,FALSE,Not significant
0.08996383858176067,0.41947950088450864,FALSE,Not significant
-0.19698406574580724,0.2181862177695791,FALSE,Not significant
-0.003127207258960053,0.9490660630677953,FALSE,Not significant
0.010699995491154949,0.8150794838311514,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.03465715285088728,0.768080434769743,FALSE,Not significant
-0.0503594965610906,0.7530545484413764,FALSE,Not significant
0.19451001779397536,0.49779477627382396,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.09798709922838417,0.45268475134209585,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.0820075107273459,0.4909380690336002,FALSE,Not significant
0.03069620713180814,0.6291130907768838,FALSE,Not significant
0.0015809966026690203,0.9508910140806764,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.0707174693998952,0.6183317693151407,FALSE,Not significant
0.03169430290754888,0.7347848420294629,FALSE,Not significant
0.09220149123911292,0.44522879962900236,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.01817669094774851,0.8983560151816233,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.010367770701021833,0.8951159961429794,FALSE,Not significant
0.7239882564704857,0.015712811238290325,TRUE,High-High
0.07854164524752114,0.5351999948648924,FALSE,Not significant
0.08305834413138541,0.4915250917547197,FALSE,Not significant
0.080028948983124,0.6588881180399333,FALSE,Not significant
-0.05961557362663322,0.48922600808313166,FALSE,Not significant
0.02819136775130189,0.8287765583562254,FALSE,Not significant
-0.041970622942766093,0.7560276126495955,FALSE,Not significant
0.04848940053865546,0.6054783979646405,FALSE,Not significant
0.09208851589671999,0.5645992773799068,FALSE,Not significant
0.07281578704004667,0.44692475352314187,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182063,0.3361713439858248,FALSE,Not significant
0.10077027751306059,0.2952435984069865,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10061308933751416,0.48159317450748024,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10239828121100826,0.36467334444485183,FALSE,Not significant
0.10240718098182065,0.39651830942742455,FALSE,Not significant
0.10240718098182065,0.36463167974775174,FALSE,Not significant
0.10040652118666944,0.3456932523931306,FALSE,Not significant
0.09686801352411106,0.4980520744971392,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
0.10240718098182067,0.4325667019631726,FALSE,Not significant
0.09731573979351411,0.4960687772292556,FALSE,Not significant
1.1794928888179816,0.04427297092116199,TRUE,High-High
-0.14659282010065303,0.35932981778686585,FALSE,Not significant
0.09703475577009764,0.5438845886686143,FALSE,Not significant
-0.15810371288540817,0.1290751264597661,FALSE,Not significant
0.09004305915364666,0.3899763298641015,FALSE,Not significant
0.10116530301762529,0.43816621842548303,FALSE,Not significant
-0.0013929717394527636,0.9668820826257616,FALSE,Not significant
0.09174278337001601,0.5210526798753035,FALSE,Not significant
0.06022471118829047,0.4840941517330002,FALSE,Not significant
0.0760937403612671,0.5469660109163843,FALSE,Not significant
0.1297167996627602,0.5065550345362207,FALSE,Not significant
2.0753957577395203,0.07171319067950423,FALSE,Not significant
0.07362179618343548,0.4290794871457799,FALSE,Not significant
0.025490021653887023,0.3018034445389541,FALSE,Not significant
0.41487982061758527,0.15002294789796466,FALSE,Not significant
0.007010851739341318,0.9472226550941251,FALSE,Not significant
-0.04408732191085541,0.7581086892100906,FALSE,Not significant
0.07436053745277281,0.41967133006648255,FALSE,Not significant
1.9885793451328473,0.1229604307632626,FALSE,Not significant
-0.2215756255732562,0.0896798557771836,FALSE,Not significant
-0.13133788701167134,0.06637060791514858,FALSE,Not significant
0.08528798446888479,0.08889335856154625,FALSE,Not significant
0.10240718098182065,0.4738145956412242,FALSE,Not significant
-0.3723079089233145,0.0018294493285543859,FALSE,Low-High
0.49529121566397893,0.05020501642185566,FALSE,Not significant
1.29448364118739,0.007483812260486993,TRUE,High-High
7.258905555882086e-4,0.9133584511031866,FALSE,Not significant
1.9153471126316557,0.04302406460372552,TRUE,High-High
0.07539159641192683,0.6371921958614071,FALSE,Not significant
0.10191723498868784,0.6826225455221333,FALSE,Not significant
0.5949819781087453,0.20256684436599368,FALSE,Not significant
0.012240517162304574,0.922210460071923,FALSE,Not significant
0.09594856459714653,0.36752164954059197,FALSE,Not significant
0.10240718098182065,0.5791584956950472,FALSE,Not significant
0.08558037493471835,0.4785745723206695,FALSE,Not significant
0.07296027039939162,0.6480832080511364,FALSE,Not significant
0.10240718098182065,0.5218218202311471,FALSE,Not significant
0.07296027039939162,0.6480832080511364,FALSE,Not significant
0.02757146612571472,0.5131716931788672,FALSE,Not significant
0.029535583631391953,0.4983116003435489,FALSE,Not significant
0.08787529411630392,0.5825382560858041,FALSE,Not significant
