AGS,mun_name,municipality_area_m2,monotonicity_observed_ok,suspicious_any,monotone_adjustment_applied,flood_share_rp10_obs,flood_share_rp20_obs,flood_share_rp50_obs,flood_share_rp100_obs,flood_share_rp200_obs,flood_share_rp500_obs,flood_share_rp10_adj,flood_share_rp20_adj,flood_share_rp50_adj,flood_share_rp100_adj,flood_share_rp200_adj,flood_share_rp500_adj,onset_rp_any,onset_rp_1pct,onset_rp_5pct,slope_logrp,slope_norm_logrp,normalized_auc,realized_by_rp50,realized_by_rp100,late_growth_share,jump_rp10_rp20,jump_rp20_rp50,jump_rp50_rp100,jump_rp100_rp200,jump_rp200_rp500,max_jump_interval,max_jump_abs,max_jump_rel,low_signal_flag,exposure_curve_type
01061114,Winseldorf,5446483.994498104,TRUE,FALSE,FALSE,0.18322695660418736,0.18322695660418736,0.19103256603702704,0.20755974311513983,0.2325513116380587,0.26132289215303645,0.18322695660418736,0.18322695660418736,0.19103256603702704,0.20755974311513983,0.2325513116380587,0.26132289215303645,10,10,10,0.04703454765182527,0.17998632750582286,0.7976192880540176,0.7310211687277445,0.7942654445810597,0.2057345554189402,0,0.007805609432839672,0.016527177078112798,0.024991568522918867,0.028771580514977746,RP200-RP500,0.028771580514977746,0.11009973247245586,FALSE,early exposure
01061115,Wittenbergen,4568702.306641176,TRUE,FALSE,FALSE,0.3925230083567878,0.3986176710625715,0.39871712531814657,0.40113893610287343,0.4022847202473993,0.4680843484551095,0.3925230083567878,0.3986176710625715,0.39871712531814657,0.40113893610287343,0.4022847202473993,0.4680843484551095,10,10,10,0.0338073282091091,0.07222486357573923,0.8704299510444743,0.8518061469777697,0.8569800238500043,0.14301997614999573,0.006094662705783738,9.945425557505994e-5,0.0024218107847268633,0.0011457841445258743,0.06579962820771018,RP200-RP500,0.06579962820771018,0.14057216060498237,FALSE,early exposure
01061116,Wrist,10052737.618686665,TRUE,FALSE,FALSE,0.19976160504223736,0.2918545859820073,0.39876858699283985,0.4382688326597167,0.44538084428751906,0.4513537942739808,0.19976160504223736,0.2918545859820073,0.39876858699283985,0.4382688326597167,0.44538084428751906,0.4513537942739808,10,10,10,0.14894554293394272,0.329997321000762,0.8461013087763918,0.8834944827134417,0.971009523393258,0.02899047660674202,0.09209298093976995,0.10691400101083254,0.039500245666876876,0.007112011627802339,0.005972949986461751,RP20-RP50,0.10691400101083254,0.2368740495087842,FALSE,early exposure
01061117,Wulfsmoor,8805404.096010387,TRUE,FALSE,FALSE,0,0.01545960752530393,0.06396229860029713,0.07815331232956836,0.07815331232956836,0.07815331232956836,0,0.01545960752530393,0.06396229860029713,0.07815331232956836,0.07815331232956836,0.07815331232956836,20,20,50,0.050412765751364746,0.6450496370361988,0.7090430573186824,0.8184208281610832,1,0,0.01545960752530393,0.0485026910749932,0.014191013729271229,0,0,RP20-RP50,0.0485026910749932,0.6206095382171383,FALSE,early exposure
01061118,Kollmar,25551385.45768422,TRUE,FALSE,FALSE,0.9489908172421724,0.9493824899095292,0.9612486467339292,0.9850388763175074,0.987913078902871,0.9894793151343518,0.9489908172421724,0.9493824899095292,0.9612486467339292,0.9850388763175074,0.987913078902871,0.9894793151343518,10,10,10,0.028822091185917532,0.02912854341174792,0.9810494772966111,0.9714691677040369,0.9955123480107904,0.00448765198920959,0.00039167266735684603,0.011866156824399954,0.023790229583578237,0.002874202585363528,0.0015662362314808886,RP50-RP100,0.023790229583578237,0.02404318030675355,FALSE,early exposure
01061119,Neuendorf-Sachsenbande,19424968.68002541,TRUE,FALSE,FALSE,0.9975850084258838,0.9975850084258838,0.9975850084258838,0.9999999186250992,0.9999999186250992,0.9999999186250992,0.9975850084258838,0.9975850084258838,0.9975850084258838,0.9999999186250992,0.9999999186250992,0.9999999186250992,10,10,10,0.001818739892110741,0.0018187400401105064,0.9987925448021358,0.9975850896042715,1,0,0,0,0.0024149101992153588,0,0,RP50-RP100,0.0024149101992153588,0.0024149103957284528,FALSE,early exposure
14522300,Kriebstein,31172305.140820637,TRUE,FALSE,FALSE,0.02716169277220962,0.02812298480182349,0.02932028392096555,0.02932028392096555,0.02932028392096555,0.03219085885010635,0.02716169277220962,0.02812298480182349,0.02932028392096555,0.02932028392096555,0.02932028392096555,0.03219085885010635,10,10,NA,0.0024707802059463885,0.07675409399455115,0.9076781775407881,0.9108263950798158,0.9108263950798158,0.08917360492018424,9.612920296138694e-4,0.0011972991191420597,0,0,0.0028705749291407998,RP200-RP500,0.0028705749291407998,0.08917360492018424,FALSE,early exposure
01058007,Arpsdorf,12061621.416374272,TRUE,FALSE,FALSE,0.02571586281828035,0.02590258970000725,0.02590258970000725,0.02590258970000725,0.02590258970000725,0.02590258970000725,0.02571586281828035,0.02590258970000725,0.02590258970000725,0.02590258970000725,0.02590258970000725,0.02590258970000725,10,10,NA,7.812750341987095e-5,0.0030162043380491258,0.9993613576362528,1,1,0,1.8672688172690147e-4,0,0,0,0,RP10-RP20,1.8672688172690147e-4,0.007208811315373968,FALSE,early exposure
16074112,Wichmar,5198417.180010833,TRUE,FALSE,FALSE,0.1790865721936628,0.1898843521153243,0.20096481250910972,0.20096481250910972,0.20096481250910972,0.20096481250910972,0.1790865721936628,0.1898843521153243,0.20096481250910972,0.20096481250910972,0.20096481250910972,0.20096481250910972,10,10,10,0.012115358324864477,0.060285968342419394,0.9790135866627667,1,1,0,0.010797779921661504,0.011080460393785407,0,0,0,RP20-RP50,0.011080460393785407,0.05513632090833379,FALSE,early exposure
15090220,Hassel,20423004.14718728,TRUE,FALSE,FALSE,0.20564717969968305,0.20564717969968305,0.2588042932748355,0.33164208981659155,0.33164208981659155,0.33164208981659155,0.20564717969968305,0.20564717969968305,0.2588042932748355,0.33164208981659155,0.33164208981659155,0.33164208981659155,10,10,10,0.09130438794851913,0.27531001266761185,0.8430150352564875,0.7803722784944528,1,0,0,0.05315711357515246,0.07283779654175604,0,0,RP50-RP100,0.07283779654175604,0.2196277215055472,FALSE,early exposure
12061510,Unterspreewald,26040163.130653583,TRUE,FALSE,FALSE,0.4460864892297868,0.5450885757079954,0.5484657665719704,0.5499988436853778,0.5507653847922287,0.5562380485370215,0.4460864892297868,0.5450885757079954,0.5484657665719704,0.5499988436853778,0.5507653847922287,0.5562380485370215,10,10,10,0.04778493802342354,0.08590735234510503,0.9714473797756044,0.9860270580455738,0.9887832109506826,0.011216789049317418,0.09900208647820863,0.0033771908639750325,0.0015330771134073329,7.665411068509265e-4,0.005472663744792827,RP10-RP20,0.09900208647820863,0.1779851032100321,FALSE,early exposure
13071093,"Malchow, Inselstadt",45019489.30844949,TRUE,FALSE,FALSE,0.12028328716481693,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12028328716481693,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,10,10,10,1.509236631118248e-4,0.0012509835924310053,0.9997351203602485,1,1,0,3.607117053289477e-4,0,0,0,0,RP10-RP20,3.607117053289477e-4,0.0029898851887129223,FALSE,early exposure
15090225,"Havelberg, Hansestadt",150115835.7962599,TRUE,FALSE,FALSE,0.3990999379319985,0.4267175277245617,0.4482142239265862,0.4764316882159496,0.4908340925452187,0.4982986821646477,0.3990999379319985,0.4267175277245617,0.4482142239265862,0.4764316882159496,0.4908340925452187,0.4982986821646477,10,10,10,0.06043228849073646,0.1212772392417613,0.9212815724895902,0.8994890814872503,0.9561166931975293,0.04388330680247069,0.02761758979256318,0.021496696202024546,0.028217464289363392,0.014402404329269092,0.007464589619428974,RP50-RP100,0.028217464289363392,0.05662761171027899,FALSE,early exposure
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,TRUE,FALSE,FALSE,0.04752155656052147,0.06156222811897051,0.07122538650429329,0.07168372225904573,0.07250873532399639,0.07425036677148344,0.04752155656052147,0.06156222811897051,0.07122538650429329,0.07168372225904573,0.07250873532399639,0.07425036677148344,10,10,20,0.014154848431168045,0.19063674762350594,0.9136268645754388,0.959259726265057,0.9654325678910525,0.03456743210894757,0.014040671558449042,0.009663158385322779,4.5833575475244526e-4,8.250130649506554e-4,0.0017416314474870548,RP10-RP20,0.014040671558449042,0.1890990195598804,FALSE,early exposure
15091110,"Gräfenhainichen, Stadt",160051497.85625362,TRUE,FALSE,FALSE,0.02324681279228709,0.03213502382782151,0.04072896238008938,0.04135343602589417,0.0416032250863949,0.0419154614791379,0.02324681279228709,0.03213502382782151,0.04072896238008938,0.04135343602589417,0.0416032250863949,0.0419154614791379,10,10,NA,0.010384693555538792,0.2477532917228513,0.9028128414186845,0.9716930445907398,0.9865914525711841,0.01340854742881594,0.008888211035534423,0.008593938552267866,6.24473645804792e-4,2.497890605007297e-4,3.122363927429983e-4,RP10-RP20,0.008888211035534423,0.21205089296125845,FALSE,early exposure
14522320,Leubsdorf,34266789.78694286,TRUE,FALSE,FALSE,0.04925830996208021,0.05332334545131507,0.05682230595706933,0.05711375193233706,0.05740520503230561,0.06026659024798064,0.04925830996208021,0.05332334545131507,0.05682230595706933,0.05711375193233706,0.05740520503230561,0.06026659024798064,10,10,20,0.005758192196834551,0.0955453456573727,0.9293268167290105,0.9428491926166884,0.9476851386038183,0.05231486139618163,0.0040650354892348625,0.0034989605057542603,2.91445975267729e-4,2.9145309996855134e-4,0.0028613852156750275,RP10-RP20,0.0040650354892348625,0.0674508956373398,FALSE,early exposure
15082241,Muldestausee,138575485.60244825,TRUE,FALSE,FALSE,0.1812204140887305,0.1927618903254328,0.2042221760743773,0.2098963147149781,0.21535855258579015,0.2228189212246511,0.1812204140887305,0.1927618903254328,0.2042221760743773,0.2098963147149781,0.21535855258579015,0.2228189212246511,10,10,10,0.023859462935477607,0.10708005767347735,0.9213806689460734,0.916538752418049,0.9420039984097933,0.057996001590206674,0.01154147623670232,0.011460285748944476,0.005674138640600818,0.005462237870812042,0.007460368638860959,RP10-RP20,0.01154147623670232,0.0517975590819145,FALSE,early exposure
12070424,"Wittenberge, Stadt",50420776.41981825,TRUE,FALSE,FALSE,0.2951129072011937,0.33620940144378325,0.36134621948078127,0.38897897059469855,0.42741538650893734,0.47162339995693914,0.2951129072011937,0.33620940144378325,0.36134621948078127,0.38897897059469855,0.42741538650893734,0.47162339995693914,10,10,10,0.1001865950771621,0.21242922867336408,0.8093519237329285,0.7661753414138769,0.824766054080891,0.175233945919109,0.04109649424258954,0.02513681803699802,0.027632751113917275,0.0384364159142388,0.04420801344800179,RP200-RP500,0.04420801344800179,0.09373583552478129,FALSE,early exposure
14524080,"Glauchau, Stadt",52013177.3654473,TRUE,FALSE,FALSE,0.1021630002457487,0.10554070848503688,0.1068855546981014,0.1103437262677242,0.114435838593743,0.11558856159913744,0.1021630002457487,0.10554070848503688,0.1068855546981014,0.1103437262677242,0.114435838593743,0.11558856159913744,10,10,10,0.008180278056963712,0.07077065363381731,0.9462494944593289,0.9247070230770915,0.9546249623764469,0.045375037623553105,0.0033777082392881796,0.0013448462130645211,0.0034581715696227894,0.004092112326018804,0.0011527230053944432,RP100-RP200,0.004092112326018804,0.035402398554022156,FALSE,early exposure
01058024,Borgstedt,5921919.114139004,TRUE,FALSE,FALSE,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,10,10,10,0,0,1,1,1,0,0,0,0,0,0,NA,0,0,FALSE,early exposure
16075035,Gössitz,12741784.707208348,TRUE,FALSE,FALSE,0.06127479021799271,0.06127479021799271,0.06127479021799271,0.06129441699582872,0.06129441699582872,0.06364882020679756,0.06127479021799271,0.06127479021799271,0.06127479021799271,0.06129441699582872,0.06129441699582872,0.06364882020679756,10,10,10,0.0010380623272196318,0.016309215533719258,0.9671873350259562,0.9627011155730534,0.9630094760072647,0.03699052399273525,0,0,1.9626777836012632e-5,0,0.0023544032109688376,RP200-RP500,0.0023544032109688376,0.03699052399273525,FALSE,early exposure
01058026,Bovenau,26343157.203893557,TRUE,FALSE,FALSE,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,10,NA,NA,0,0,1,1,1,0,0,0,0,0,0,NA,0,0,TRUE,early exposure
01058029,Breiholz,10560873.009996124,TRUE,FALSE,FALSE,0,0.08984042756054753,0.12490237056360978,0.12490237056360978,0.12490237056360978,0.12490237056360978,0,0.08984042756054753,0.12490237056360978,0.12490237056360978,0.12490237056360978,0.12490237056360978,20,20,20,0.06163053674877547,0.49342968008272126,0.853663921686607,1,1,0,0.08984042756054753,0.03506194300306226,0,0,0,RP10-RP20,0.08984042756054753,0.7192852077598796,FALSE,early exposure
01058009,Aukrug,49941251.62624388,TRUE,FALSE,FALSE,0,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,0,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,20,NA,NA,7.260930775583313e-5,0.41840522744947584,0.911408089932221,1,1,0,1.7353824233613574e-4,0,0,0,0,RP10-RP20,1.7353824233613574e-4,1,TRUE,early exposure
15083557,Westheide,51258605.551395096,TRUE,FALSE,FALSE,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01333750420557968,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01333750420557968,10,10,NA,1.6659944760364119e-4,0.012491051176872204,0.9746259061823467,0.9712601171443994,0.9712601171443994,0.028739882855600547,0,0,0,0,3.833183084544396e-4,RP200-RP500,3.833183084544396e-4,0.028739882855600547,TRUE,early exposure
14522310,"Leisnig, Stadt",78044891.97818156,TRUE,FALSE,FALSE,0.06557287934818658,0.06736987951249807,0.06929143917615882,0.0709554120351072,0.0724324036523689,0.07367298894669481,0.06557287934818658,0.06736987951249807,0.06929143917615882,0.0709554120351072,0.0724324036523689,0.07367298894669481,10,10,10,0.004850570152395193,0.06583919319338022,0.9504270707259318,0.9405270529514391,0.9631129814272381,0.03688701857276185,0.001797000164311488,0.0019215596636607546,0.0016639728589483843,0.001476991617261697,0.0012405852943259132,RP20-RP50,0.0019215596636607546,0.026082281866574946,FALSE,early exposure
12070416,Weisen,15518445.506494392,TRUE,FALSE,FALSE,0.1448000627566489,0.16428527538980844,0.1942147896861807,0.19614786332032844,0.21436794647310656,0.21565666650838689,0.1448000627566489,0.16428527538980844,0.1942147896861807,0.19614786332032844,0.21436794647310656,0.21565666650838689,10,10,10,0.042887776354365574,0.19887062639307584,0.8841814388884175,0.9005740134568373,0.9095376762336269,0.090462323766373115,0.019485212633159554,0.02992951429637225,0.0019330736341477417,0.01822008315277812,0.0012887200352803274,RP20-RP50,0.02992951429637225,0.1387831629828531,FALSE,early exposure
16075023,Eßbach,5443053.721972794,TRUE,FALSE,FALSE,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07931204951188997,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07931204951188997,10,10,10,1.2788002423470748e-4,0.0016123656496297282,0.9967246697909762,0.9962902081470487,0.9962902081470487,0.0037097918529512904,0,0,0,0,2.942311951200788e-4,RP200-RP500,2.942311951200788e-4,0.0037097918529512904,FALSE,early exposure
11000000,"Berlin, Stadt",891780174.8303725,TRUE,FALSE,FALSE,0.10439903947592503,0.1184939625297206,0.13063833110310527,0.13924304818197672,0.14217963749970222,0.14879026009400378,0.10439903947592503,0.1184939625297206,0.13063833110310527,0.13924304818197672,0.14217963749970222,0.14879026009400378,10,10,10,0.025543884986958518,0.17167713108922722,0.886080295353129,0.8780032444366294,0.9358344295789572,0.06416557042104273,0.01409492305379556,0.012144368573384676,0.008604717078871449,0.002936589317725502,0.006610622594301563,RP10-RP20,0.01409492305379556,0.09473014594430151,FALSE,early exposure
15090245,Hohenberg-Krusemark,63938237.24079598,TRUE,FALSE,FALSE,0.03764132884275124,0.16940505162207445,0.239006685721547,0.27718881716586663,0.2861101873847562,0.306886870830118,0.03764132884275124,0.16940505162207445,0.239006685721547,0.27718881716586663,0.2861101873847562,0.306886870830118,10,10,20,0.14661273781038253,0.4777419686081726,0.7535488108953593,0.7788103970529677,0.9032280084712676,0.0967719915287324,0.13176372277932322,0.06960163409947256,0.03818213144431962,0.008921370218889557,0.02077668344536182,RP10-RP20,0.13176372277932322,0.4293560112979322,FALSE,early exposure
12069460,Päwesin,23647340.026410583,TRUE,FALSE,FALSE,0,0.00150870579504987,0.10159935608058412,0.16466738973114556,0.23415596317563303,0.27172216108733166,0,0.00150870579504987,0.10159935608058412,0.16466738973114556,0.23415596317563303,0.27172216108733166,20,50,50,0.17960473380218347,0.6609866971595975,0.47980971887359436,0.3739089799448858,0.6060138380771282,0.3939861619228718,0.00150870579504987,0.10009065028553425,0.06306803365056143,0.06948857344448747,0.03756619791169863,RP20-RP50,0.10009065028553425,0.3683565958882723,FALSE,early exposure
14730120,Elsnig,36988787.34892677,TRUE,FALSE,FALSE,0.4972197911268159,0.5179916848926117,0.5355289917341455,0.5532194836755071,0.5597013148567683,0.5684162593977755,0.4972197911268159,0.5179916848926117,0.5355289917341455,0.5532194836755071,0.5597013148567683,0.5684162593977755,10,10,10,0.04216603659226464,0.07418161584071976,0.9508628831422762,0.9421422819634446,0.9732647061532528,0.0267352938467472,0.0207718937657958,0.017537306841533762,0.01769049194136163,0.006481831181261222,0.008714944541007186,RP10-RP20,0.0207718937657958,0.03654345459400328,FALSE,early exposure
12067201,Grünheide (Mark),126352102.2191363,TRUE,FALSE,FALSE,0.03496624054216984,0.03637286468908739,0.039056852952029,0.04016546539491054,0.04024445351048472,0.04232979634477367,0.03496624054216984,0.03637286468908739,0.039056852952029,0.04016546539491054,0.04024445351048472,0.04232979634477367,10,10,NA,0.004223009968271921,0.09976447639567544,0.9205424481627267,0.922679916385925,0.9488698000757012,0.05113019992429883,0.0014066241469175497,0.002683988262941611,0.0011086124428815389,7.898811557418423e-5,0.0020853428342889474,RP20-RP50,0.002683988262941611,0.0634065952285876,FALSE,early exposure
15089235,"Nienburg (Saale), Stadt",79375248.88859591,TRUE,FALSE,FALSE,0.15860860829677145,0.1810644722650646,0.1872055975186405,0.19791470347699092,0.2009742559271892,0.2128567160956346,0.15860860829677145,0.1810644722650646,0.1872055975186405,0.19791470347699092,0.2009742559271892,0.2128567160956346,10,10,10,0.028884381258998663,0.1356987075099907,0.8979875810990093,0.8794911476250094,0.9298024845411484,0.0701975154588516,0.02245586396829316,0.00614112525357588,0.010709105958350423,0.0030595524501982885,0.011882460168445408,RP10-RP20,0.02245586396829316,0.10549755901619727,FALSE,early exposure
01058044,Ehndorf,14688959.266090317,TRUE,FALSE,FALSE,0.00351943492890091,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00351943492890091,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,10,NA,NA,7.104600264400009e-4,0.13616987058220123,0.9711677863058816,1,1,0,0.0016980190012702303,0,0,0,0,RP10-RP20,0.0016980190012702303,0.3254497354449151,TRUE,early exposure
15087055,Berga,25961653.609452657,TRUE,FALSE,FALSE,0.13519834920133303,0.13784996007761402,0.14778110415063278,0.15041992654564806,0.16105245441230098,0.17371159718288376,0.13519834920133303,0.13784996007761402,0.14778110415063278,0.15041992654564806,0.16105245441230098,0.17371159718288376,10,10,10,0.02252618392238017,0.1296757630906163,0.8684382750309042,0.8507267594520398,0.8659175840015206,0.13408241599847937,0.002651610876280991,0.00993114407301876,0.0026388223950152834,0.010632527866652919,0.012659142770582776,RP200-RP500,0.012659142770582776,0.07287448262452631,FALSE,early exposure
12069454,Nuthetal,48437534.62117978,TRUE,FALSE,FALSE,0.1559017319874792,0.2516078776537893,0.27490065515614137,0.2993933472895306,0.30207415142178656,0.30520504575304575,0.1559017319874792,0.2516078776537893,0.27490065515614137,0.2993933472895306,0.30207415142178656,0.30520504575304575,10,10,10,0.07761663987495623,0.2543098187759292,0.8946290935888814,0.9007080943824731,0.9809580524818137,0.019041947518186303,0.09570614566631008,0.02329277750235209,0.024492692133389227,0.002680804132255965,0.003130894331259182,RP10-RP20,0.09570614566631008,0.31357982771932924,FALSE,early exposure
14524090,"Hartenstein, Stadt",36841945.25364857,TRUE,FALSE,FALSE,0.02032309132734941,0.02034460077617551,0.02034460077617551,0.02115821609132961,0.02170061463843526,0.02197181391198809,0.02032309132734941,0.02034460077617551,0.02034460077617551,0.02115821609132961,0.02170061463843526,0.02197181391198809,10,10,NA,0.0011027348992479384,0.050188614543393184,0.9537837297999245,0.9259408830636077,0.96297083964403285,0.0370291603559672,2.1509448826100702e-5,0,8.136153151541009e-4,5.423985471056485e-4,2.7119927355282944e-4,RP50-RP100,8.136153151541009e-4,0.03702995658042518,FALSE,early exposure
14730110,"Eilenburg, Stadt",46756117.64448141,TRUE,FALSE,FALSE,0.2676479267894068,0.28156500822495256,0.2918278144071109,0.29588834722216617,0.29970438504146973,0.31139529774583197,0.2676479267894068,0.28156500822495256,0.2918278144071109,0.29588834722216617,0.29970438504146973,0.31139529774583197,10,10,10,0.02355375311301128,0.07563939880760945,0.9383759685936478,0.9371619177284671,0.9502017190499681,0.04979828095003197,0.013917081435545764,0.010262806182158357,0.004060532815055251,0.0038160378193035638,0.011690912704362233,RP10-RP20,0.013917081435545764,0.044692651225919304,FALSE,early exposure
15089245,Plötzkau,23961380.695040308,TRUE,FALSE,FALSE,0.16991882777208542,0.18898374909675628,0.1960781189349501,0.1960781189349501,0.21005151976832037,0.21589398681686625,0.16991882777208542,0.18898374909675628,0.1960781189349501,0.1960781189349501,0.21005151976832037,0.21589398681686625,10,10,10,0.02473498946987538,0.11457007133254275,0.9147838870844054,0.9082148225891762,0.9082148225891762,0.09178517741082387,0.019064921324670858,0.007094369838193837,0,0.013973400833370259,0.00584246704854588,RP10-RP20,0.019064921324670858,0.0883068658176331,FALSE,early exposure
15082256,Osternienburger Land,140329265.54748937,TRUE,FALSE,FALSE,0.21412354017249477,0.22766565408193065,0.24451357312941352,0.24864575480419765,0.2552539559149705,0.25853483759955365,0.21412354017249477,0.22766565408193065,0.24451357312941352,0.24864575480419765,0.2552539559149705,0.25853483759955365,10,10,10,0.026180028381424192,0.10126305848952781,0.9396765842283765,0.9457664406069028,0.9617495155114327,0.03825048448856731,0.013542113909435882,0.016847919047482868,0.00413218167478413,0.006608201110772871,0.0032808816845831257,RP20-RP50,0.016847919047482868,0.0651669198778492,FALSE,early exposure
15083580,Zielitz,11433476.449316714,TRUE,FALSE,FALSE,0.1686102405414804,0.1686102405414804,0.1686102405414804,0.17339316109820363,0.17339316109820363,0.17339316109820363,0.1686102405414804,0.1686102405414804,0.1686102405414804,0.17339316109820363,0.17339316109820363,0.17339316109820363,10,10,10,0.003602158134135381,0.020774511009088923,0.9862078742713088,0.9724157485426178,1,0,0,0,0.004782920556723219,0,0,RP50-RP100,0.004782920556723219,0.027584251457382136,FALSE,early exposure
01058034,"Büdelsdorf, Stadt",5153811.36168117,TRUE,FALSE,FALSE,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,10,10,10,0,0,1,1,1,0,0,0,0,0,0,NA,0,0,FALSE,early exposure
01058035,Bünsdorf,13331204.183072826,TRUE,FALSE,FALSE,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02983601998001945,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02983601998001945,10,10,NA,3.2613335787988354e-4,0.010930860017464983,0.9777952500823673,0.9748498639574397,0.9748498639574397,0.025150136042560344,0,0,0,0,7.503799614660377e-4,RP200-RP500,7.503799614660377e-4,0.025150136042560344,FALSE,early exposure
12054000,"Potsdam, Stadt",186960130.6256413,TRUE,FALSE,FALSE,0.08060976322812742,0.11084332133964989,0.134006609694823,0.15946700214355322,0.19067111698975708,0.20658413572301612,0.08060976322812742,0.11084332133964989,0.134006609694823,0.15946700214355322,0.19067111698975708,0.20658413572301612,10,10,10,0.07551288949625799,0.36553092149101013,0.7221188375131542,0.6486781244155959,0.7719227886761033,0.22807721132389666,0.030233558111522466,0.023163288355173117,0.025460392448730218,0.031204114846203862,0.015913018733259038,RP100-RP200,0.031204114846203862,0.1510479724737514,FALSE,early exposure
15083565,"Wolmirstedt, Stadt",54729424.11264736,TRUE,FALSE,FALSE,0.384955061661958,0.3996391037646209,0.43963781664337587,0.4646455041502634,0.4653763415420106,0.4726848616866686,0.384955061661958,0.3996391037646209,0.43963781664337587,0.4646455041502634,0.4653763415420106,0.4726848616866686,10,10,10,0.05606943768882234,0.1186190678684977,0.9311936807411786,0.9300865169970287,0.9829921408785579,0.017007859121442138,0.014684042102662942,0.03999871287875495,0.025007687506887533,7.308373917471744e-4,0.007308520144658048,RP20-RP50,0.03999871287875495,0.084620253621046,FALSE,early exposure
15084445,Schönburg,14795758.253482584,TRUE,FALSE,FALSE,0.15189419682831715,0.15881111607895534,0.15881111607895534,0.15881111607895534,0.16527030235355095,0.16527030235355095,0.15189419682831715,0.15881111607895534,0.15881111607895534,0.15881111607895534,0.16527030235355095,0.16527030235355095,10,10,10,0.007218166856090047,0.04367491771539656,0.9698261608190899,0.9609174414119608,0.9609174414119608,0.03908255858803916,0.006916919250638198,0,0,0.006459186274595602,0,RP10-RP20,0.006916919250638198,0.0418521606854771,FALSE,early exposure
14729100,Elstertrebnitz,11619607.328886202,TRUE,FALSE,FALSE,0.1805589889710599,0.1848600494436304,0.19624668682308416,0.20053306610431507,0.201393282182532,0.2022535030512776,0.1805589889710599,0.1848600494436304,0.19624668682308416,0.20053306610431507,0.201393282182532,0.2022535030512776,10,10,10,0.01378497395881789,0.06815691076224767,0.9643157077981968,0.9703005577773823,0.9914936605744409,0.008506339425559138,0.004301060472570506,0.011386637379453751,0.0042863792812309065,8.602160782169299e-4,8.602208687455981e-4,RP20-RP50,0.011386637379453751,0.05629883887136868,FALSE,early exposure
14730140,Jesewitz,52579637.76954773,TRUE,FALSE,FALSE,0.02099756125355549,0.0212546313129834,0.02172302625425264,0.02204928562405124,0.02334640337124289,0.0245894069070753,0.02099756125355549,0.0212546313129834,0.02172302625425264,0.02204928562405124,0.02334640337124289,0.0245894069070753,10,10,NA,0.0020830310197902774,0.08471253607954686,0.9064812483268463,0.8834302647617785,0.8966985542748828,0.10330144572511722,2.5707005942790864e-4,4.683949412692401e-4,3.2625936979860035e-4,0.0012971177471916492,0.0012430035358324126,RP100-RP200,0.0012971177471916492,0.05275107903551832,FALSE,early exposure
12061540,"Wildau, Stadt",8859795.18962394,TRUE,FALSE,FALSE,0.06377803573594,0.08899683454755011,0.08899683454755011,0.1243607832499645,0.1243607832499645,0.1243607832499645,0.06377803573594,0.08899683454755011,0.08899683454755011,0.1243607832499645,0.1243607832499645,0.1243607832499645,10,10,10,0.03718530705339582,0.29901152181273705,0.8398517974310968,0.7156342395228161,1,0,0.025218798811610113,0,0.03536394870241438,0,0,RP50-RP100,0.03536394870241438,0.28436576047718387,FALSE,early exposure
