AGS,mun_name,municipality_area_m2,flood_area_rp10_m2,flood_area_rp20_m2,flood_area_rp50_m2,flood_area_rp100_m2,flood_area_rp200_m2,flood_area_rp500_m2,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,has_inkar_vulnerability_record,vuln_dim_access_adaptive_capacity_z,vuln_dim_demographic_household_z,vuln_dim_deprivation_labour_z,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,vuln_index_main,vuln_index_main_z,vuln_index_pca23_70pct,vuln_index_pca23_70pct_z,vuln_index_pca23_kaiser,vuln_index_pca23_kaiser_z
03359013,Drochtersen,106998212.644495,84772113.70271419,87233209.53295228,95726353.63274518,96044438.290419,96556148.58385144,98080771.81197338,0.7922759792667963,0.815277259095789,0.8946537635240605,0.8976265669925696,0.9024089860702844,0.9166580393062256,TRUE,-0.45917802316631645,-0.006864309555628247,0.49431553295634945,-1.0196256450405654,1.1561191441860992,0.7909281591127275,1.4348581872105013,-0.013281866358030196,-0.13759746057000682,-0.15601880706941676,-0.2763954497279857,0.4487340450429823,-0.5297715656747655,0.3292971493405797,-0.06687548583080653,-0.5178271507732156,-0.49765642521391207,0.2697890197230284,0.002585103855123743,-0.4616452456259654,-0.1291354476667509,0.040778040917783163,0.1610657483699972,-0.18028798797870893,-0.37767888391931886,0.22633393854875583,0.009424400078134923,0.01764482966137236,0.32022560204646855,0.34514534197359054,0.3337954376990128,0.32048511733497664
03359015,Engelschoff,19644677.689214565,13542986.116526034,14757768.851427734,17509763.291050352,17509763.291050352,17509763.291050352,17509763.291050352,0.6893972164257743,0.7512349698427544,0.891323521213263,0.891323521213263,0.891323521213263,0.891323521213263,TRUE,1.4554143735979923,-0.12281738446607238,0.3434396701198087,4.454970161083611,-0.158965966282354,1.1923055848225068,2.4603009178465776,1.6895645295798694,0.8537167820473673,0.0082736802928867,-0.2692565840570743,-0.3424009802884973,0.5934820323179919,-1.0700099570138255,-1.855017458327416,0.6850574351680548,0.10884162300446425,0.11131107684456314,0.38989305932096097,0.3696441549683354,0.09908131650945881,-0.35763807625175675,-0.5857787583277863,0.27524847975967204,0.42298090186316595,0.21276480574996173,0.5586788864172428,1.0459863444367115,-1.2716169802148785,-1.3705733541942102,-1.4480207254062887,-1.3902799130039905
03359016,Estorf,29475453.895685203,3530170.638821442,3530170.638821442,3552805.7920537377,3556456.646863445,4081363.082697918,4081363.082697918,0.11976645555026416,0.11976645555026416,0.1205343878546284,0.12065824870585153,0.13846650494821974,0.13846650494821974,TRUE,0.4191776330207877,0.1033743966614095,-0.9827028832562109,2.5169749847115277,2.360186650547716,1.0060608121079626,0.4870913178431226,0.6034258857968494,-0.1644063515991822,-0.19818820661780168,-0.17570841746368768,0.7397994157853913,0.0057972421550993945,0.5768090545377053,0.34625601720984744,0.8630275147088325,0.0057530613010040015,0.3423129890966177,0.3432233526011374,-0.4537309153674546,-0.37498880172699184,-0.22503636529239326,0.06602694337455066,0.6123503979987602,0.49195766239412547,0.4624408936584176,-0.15338361785800458,-0.2871724234446029,-1.2281435118681674,-1.3237168099222556,-1.4072173564379604,-1.3511036061568353
12068264,"Kyritz, Stadt",157501614.3102262,3112427.077030596,3374073.80522781,3595039.5615289593,3605033.930669584,3605033.930669584,3605033.930669584,0.01976123921434952,0.02142247125532312,0.0228254140586008,0.02288886972021034,0.02288886972021034,0.02288886972021034,TRUE,-0.6562472445408815,0.6554543315491576,1.4333185420410415,-3.387694699493611,-0.9109114906614768,1.448210081072545,-2.742220501990219e-4,0.06602501204203942,0.5212843350588763,0.023251050468427396,0.13793068709045817,0.5021723390079538,0.4083253401031046,0.30850209059786216,0.12370531024328248,-0.2661088420268835,0.45113899377143674,0.7351990040493972,-0.26201842474809517,0.43065888669615376,0.03412687497463903,0.3564439648159763,-0.252691321950622,-0.2195465613685446,0.24109722174079948,-0.19235589141470372,0.4775085430164392,0.8940151981581133,1.4551693132428585,1.5684096057247776,1.6490367591121213,1.5832802954912912
03359018,"Freiburg (Elbe), Flecken",26113073.06536835,22760453.00706197,23287775.232627355,23317983.98637268,23526432.741288096,23786638.57429591,23915442.18069122,0.8716114319477515,0.8918052338892293,0.8929620779600019,0.9009446219675038,0.9109092030168672,0.91584173646756,TRUE,-1.1109649109506847,1.384495274371123,1.2851511421291177,-4.038490784963992,0.7276975314758712,1.7919672991433617,0.8768613501267795,0.6927302045181953,-0.4172103467364262,0.06950725054029906,-0.5129287491123192,0.6859472015187483,0.10847580449440958,0.44164091628781393,-0.2396100690940873,0.27976247911613555,-0.0518805333856548,0.9442400564580414,0.8352787969394392,-0.5359243291597736,0.48024174617216886,-0.06415274903764051,-0.06111026579938439,-0.12801275830838552,-0.15838565948341896,-0.16559377658477276,0.519560501849852,0.9727469629803733,1.4594165909180732,1.5729874036781595,1.6179710187422462,1.553453322671744
03359019,Großenwörden,12350347.572480025,9501126.171028566,9511134.12220044,11492397.366938056,11492397.366938056,11492397.366938056,11492397.366938056,0.7693003063492473,0.7701106439622692,0.930532302794966,0.930532302794966,0.930532302794966,0.930532302794966,TRUE,1.5913294851549709,1.577230354860773,0.10557903129418185,3.152884959217366,-0.6319076524335681,1.7915341912118,1.6615529767497712,0.49113953917026776,-0.8798099028759362,-0.41771074322940216,-0.17383778330774735,0.2995609715776361,0.21837454826911099,-0.7389600229584248,-2.7008648266019737,1.0661080019222762,0.34073724487101853,-0.644713030686156,0.3748469501725436,-0.2552557568724961,0.02845108878335802,-0.1743386476257391,-0.05515573251831858,0.31610297316745484,-0.38906640886222194,-0.269287776344588,1.0913796237699753,2.043335108617838,-0.5147105133482125,-0.5547649376304148,-0.6180652926140069,-0.5934195182220806
13071137,Sietow,18836547.674979378,0,0,441522.2290858607,1122302.332168029,1741718.9131771908,2227886.1994144702,0,0,0.02343965766467576,0.05958110538794672,0.09246486899989216,0.11827465615547886,TRUE,1.5752536910411468,-1.344428782582247,-0.6757956943941048,3.0883038022057803,-2.0640093140777185,-0.20070526051182896,-0.5757773968213128,-1.061681870476205,-0.2480010501819007,0.17786018253065483,0.8260376503746404,-0.5958270198008219,0.16303881848669868,1.9527482401352225,1.4884253976039488,-0.22050366907282426,-0.5517579605201636,-1.0928932268999765,-0.8950447644985893,-0.2086465605495751,0.6048433514853045,0.4048184507152548,-0.1871390402215094,0.151747963960008,0.23969642026046858,0.12523799504829047,-0.148323595311735,-0.2776987980497333,-0.598449104369654,-0.6450200092105067,-0.6128761501055405,-0.588437296304496
13071138,Silz,10672141.417973015,541.4307864409714,516620.92357445497,516620.92357445497,516620.92357445497,516620.92357445497,516620.92357445497,5.073309706420725e-5,0.04840836560733825,0.04840836560733825,0.04840836560733825,0.04840836560733825,0.04840836560733825,TRUE,1.2100565678251467,-1.6133213684832044,-0.6399960658939563,1.2745714104067563,-2.1394514323477902,1.1725450226581435,-1.2239914328568777,0.31458494815822635,-0.8888743903960952,1.133263673851903,-0.3654782849230208,-2.322900071246432,-2.4156839963998427,0.8628922115240855,-0.9210035160181914,-1.708073337406853,-0.9647914213048961,-1.3805155236848436,1.1224097822565315,-0.6043605398534337,-0.4992755077621542,0.9657197297739266,0.16132772883583785,0.3872053212191817,0.2575553718494014,-0.2139609066428847,-0.3477536221840047,-0.6510815942330298,0.07706334126253399,0.08306035839640674,0.1405048609145437,0.13490213391393296
03352051,Steinau,36057465.85163946,0,1041840.9138790952,9582161.107479502,17969669.240406837,23575787.581178498,27720471.520798277,0,0.02889390280963754,0.2657469370394986,0.4983619568370137,0.653839281944617,0.7687859051120168,TRUE,2.570822684199633,-0.1728257974551285,0.29352959951686225,4.14420304396261,-2.558711726873724,2.8413300442047014,0.308086494031075,-0.1446875874800333,-0.26329380510051864,0.33347606582123107,-0.38172764101451295,-0.24574207277893878,0.771225883959022,-0.02954739115871774,-1.2715065770170118,-0.7346309074229402,0.01905117646414422,0.6898695169285561,0.33256348139715025,0.5392494476013215,-0.6021559536790251,-0.9970923417939016,-0.6666516560903325,0.33809570522747034,0.1576019124298307,0.07432920816071581,0.8971754954204556,1.6797364990668,-0.42784098914293567,-0.4611352857621593,-0.4825606257361515,-0.4633181922029238
03359040,Wischhafen,27646661.21535302,23443934.091952093,23762217.39928469,25584841.79188444,25755959.73786885,25896070.239821974,25966125.508376654,0.8479842795242477,0.8594968200387546,0.9254224802261624,0.9316119417546808,0.9366798413054344,0.9392137917166248,TRUE,-0.6899811932987729,0.35682226139572565,-0.3880013908069013,-0.7991135225597253,1.8009473567197347,-0.02538213230438385,0.98453485804874,-0.06289164343818966,-0.7104707666974327,-0.07925177470014956,-0.059089569197171767,-0.4364866313873708,-0.5432259051154869,0.39785983446708223,-0.4592917014021064,0.21678289207056986,-0.5891848018497728,0.20269849737185838,0.09850895520207946,0.5518606497047459,-0.24816124152398036,0.2745895212064764,-0.19601697624194311,0.01193837499594806,0.11188123099613631,0.25192761749781384,-0.24038677423664953,-0.45006405172602143,-0.005810068426334436,-0.0062622040245432,-0.015363555405550898,-0.014750923172503778
03352052,Stinstedt,30462176.376677927,0,0,74011.56917337773,901985.4277127218,3881394.931491672,6990398.77426663,0,0,0.00242962184507741,0.02961001264516637,0.12741686225884033,0.2294779823945387,TRUE,3.403720535868972,-0.5942113995212486,-0.7204528131718152,5.937648531855957,-3.109824271606459,2.1778382494754593,-0.31657022839171584,0.357564134539973,-3.165754870982574,0.38905593974006497,-0.7690071633045372,-0.09082020200744563,-1.217705931412519,-1.169006550795394,-1.2477601433680796,-1.628956740340361,0.01260916844553981,0.4540900789221574,-0.03975439176243926,-0.09989532482852301,-0.2323605326572613,-0.441510192304982,-1.0023766203783266,-0.14929212029543146,-0.3432480828015772,0.38901190698616356,0.6963521077253029,1.303744983583307,-0.8664419365420971,-0.9338678624599374,-0.9961021434370148,-0.9563818922081617
03352055,Wanna,54096507.87568218,0,0,4197395.7098823,6506175.435973734,10571082.682969334,14270130.39766164,0,0,0.07759088108844714,0.12026978619258402,0.19541155424047835,0.26379023264228935,TRUE,1.022446745163369,0.3140446696582595,0.44659120584504414,1.8983875509640458,-0.5359558924656848,2.100515031968059,1.4649128684267478,-0.7876027847623764,-0.5251127230269577,-0.23754709753804007,-0.193369352710395,-0.8479933703855109,1.5430166985570701,-2.0176362337459186,-2.440241792524374,-0.9690634305170218,-0.6552060636140387,0.22821926287000507,0.47372564009549545,0.3087826515087753,-1.1217701354480984,-0.8455207336238271,2.120711385574761,0.6970226824642326,0.10985768571078756,0.40209207103027195,0.5943608735555576,1.1127919320406958,-0.039920327035837734,-0.04302689990565587,-0.07237484658197091,-0.06948885029351165
03352056,Wingst,55652986.54823472,9825084.574010773,14855411.796347825,25415715.31347685,26940344.146613885,27050432.169074822,27639455.131433085,0.17654191056746477,0.2669292830039331,0.45668196605134426,0.48407724036992256,0.4860553556390021,0.4966392074480645,TRUE,0.34788498852959676,-0.8948965375750974,0.028064236186480518,0.5610264680007837,0.38992887169950347,1.7054869587301917,-0.9127489551085783,0.5059730255587599,0.4111114922778114,0.20597202580686202,-0.755362099409397,0.284298109941163,-0.03811125079703034,-0.6229494552203017,0.3658146310481158,-0.25999958974426973,0.038853843539726776,0.6209217421328386,0.1810020649273566,0.14368221382783336,-0.5887577731994201,-0.03972059777376205,0.0751169418527526,-0.09655844719287124,0.12648658836639848,0.43999904836102743,-0.17298243761967336,-0.3238663067041747,-0.18762387643199083,-0.20222463969053006,-0.24280974317146872,-0.23312753933009753
03352038,Neuenkirchen,19417590.479018368,4743142.5527951,5579023.848313536,6665778.0562063465,8528834.696759,10768982.362187063,11610046.641141873,0.24427039791164057,0.28731803023356256,0.3432855411905528,0.4392323911648468,0.5545993141540122,0.5979138685454862,TRUE,-0.43389339612812705,-0.833564552782082,0.4959952169315776,-0.7014292487120779,0.506372294441218,0.33673886559181776,1.634030281808676,0.01369340426410983,-0.23622580417000066,0.06169229220510967,-0.34798825297081204,-0.6524834882351428,0.37562694273659886,-1.3436436819231747,0.8446751911287902,-0.8265246824284285,0.36518264336493017,0.29676213035570653,-0.5062708748591982,0.3050646064867779,-0.6447284200634823,-0.5119350596208434,0.025424046458457878,-0.07071074541678819,-0.07890078836764948,0.31914482533897087,-0.2571542439928771,-0.48145694095482816,0.3199999402105,0.34490211928606024,0.3437737140732464,0.33006550314444555
03352039,"Neuhaus (Oste), Flecken",9850242.16216641,1319272.6548898448,4209884.152622689,6283031.305611671,6393342.7652511215,6393342.7652511215,6561064.538059924,0.13393301739900484,0.4273888990051783,0.6378555168667869,0.6490543745012868,0.6490543745012868,0.6660815470364962,TRUE,-0.801897882958473,-0.48227808941601075,1.561231949190037,-2.870718692869982,-0.7758622525517961,2.0296960646422697,-0.3661811380936457,1.070659950543125,0.8659516475708119,0.2742919349054066,0.16572578968506552,-0.21046914497179905,0.03320847640466755,-1.5799697197151334,1.2133253904362886,0.40822454087001786,-0.1587447738746712,0.4449792000943301,0.31793812850825964,0.3751875226160055,-0.800743113734259,-0.2594666322323603,0.16124922673410683,-0.1164779502930814,0.23744176255803182,-0.1211636172321722,0.09235199227185113,0.1729059843613586,1.1802807494058005,1.2721293996330647,1.3577771683504647,1.3036348792338153
14730270,"Schkeuditz, Stadt",80288517.89139657,3585978.211454777,5899468.370401834,6939750.740892987,6959742.284838299,6959742.284838299,7189642.904955487,0.04466364936895961,0.07347835687267058,0.08643515814154325,0.08668415444226403,0.08668415444226403,0.08954758530579257,TRUE,-0.9345791276326034,0.3105717244065024,-0.13755784172654972,-1.7517333200166085,0.6722180911103722,-1.171882503295872,0.6037164085117789,-0.08122741326168206,-0.43333265961449496,0.10082007723972325,0.1831667828968748,-0.580138258523047,-0.23950629253562203,0.08439015174416782,-0.38895439167324974,0.35526540848495264,-0.08173192424241532,-0.6652098311255186,-0.21613295534701982,-0.26003409797085275,-0.33137978573626176,0.4039586610475672,-0.006478424842940081,0.02730140357408818,0.4217569799092221,0.10044616318521594,-0.2538550816508836,-0.47528008544497485,0.36471951141280057,0.39310173729564896,0.42853218547795613,0.4114441727887131
03352041,Nordleda,21332475.6639355,0,2062698.4350099664,2507532.0787237645,5249267.665486833,7921769.972119382,7921769.972119382,0,0.09669287650927204,0.11754529189328816,0.24606931460661172,0.3713478968365522,0.3713478968365522,TRUE,0.8664932743418865,-0.8572421413705726,0.3695588891238798,1.1699512372760217,-0.5959069402807697,1.2572808728203984,0.2687662327236143,0.17722457913538123,0.03765309767511915,0.5136533077215627,-0.8973998043249113,0.10243151743910543,-0.47129091608731544,-1.2458435871133229,-0.672620328879028,-1.372555360250942,0.5144047618343993,0.9769899660954691,-0.7099156409561442,0.7528617192786511,-0.6119707945222562,-0.959441574024432,1.348890015714182,0.3062957119368111,0.3636226828082269,0.2505468564071489,0.12627000736506455,0.2364089759374593,-0.08765922718262109,-0.09448080899757677,-0.11818349127975143,-0.11347084409224795
03359030,Krummendeich,30119374.190375984,27229442.676156297,27719571.677015357,27779619.414320044,28112996.793105382,28320556.44838779,28528092.18331331,0.904050745013716,0.9203236263080316,0.9223172845070744,0.9333858205489644,0.9402770545424226,0.9471674943508244,TRUE,0.6080716638861443,-0.5222621163597505,-0.05658685879500987,0.7960993426982029,-0.20276501413733092,2.077522795689658,-4.621210713596337,-0.6322223751894289,2.5539317020446135,-1.3499138038618697,0.6694270129555475,1.2582258036468732,0.19097526882702032,-0.1604003755491393,-0.05317217054343059,0.2913944122935125,-0.3745133711147881,0.8468114400888935,-0.8394543126505678,-0.1399583719646706,0.937753052554363,1.0572582896717881,0.4536088547585665,0.20123178970706057,0.33501298135944607,0.835841910382492,0.009740896243794645,0.01823738949385439,-0.4283098996022379,-0.46164068651649176,-0.5324433366446351,-0.51121179604812506
03352042,Oberndorf,32490031.47225393,27753250.892884724,28278719.080288004,30570154.721277583,30570154.721277583,30570154.721277583,30570154.721277583,0.8542081874123651,0.8703814000438156,0.9409087444985736,0.9409087444985736,0.9409087444985736,0.9409087444985736,TRUE,-0.009234198702652184,0.3357352618410039,1.1206294380895427,-1.4468926564562106,-0.6484359777470244,2.165822669896763,0.1086179294452821,0.10227531254904061,-0.2679457213419754,0.35628497933417314,-1.017914522342015,0.23557429801245214,0.8522730155411953,-1.9087113564574554,-0.22512993423467498,-0.9247575208904013,0.13989349935701195,0.44417536799046026,0.38163903948114597,-0.10700436206922936,-0.4881074749737317,0.07010157548959706,1.041057604901387,0.33210968093910853,0.46769230282483426,-0.004059129195280283,0.48237683374263146,0.9031298537217065,0.9278424509030676,1.0000465233510059,1.0080691785862603,0.9678717336823165
03352043,Odisheim,13593532.946004571,0,772905.9821914128,6193121.598587719,10772011.492425345,11936801.56224201,11938667.44035636,0,0.05685835943176099,0.4555932312216162,0.792436486909863,0.8781235613770657,0.8782608235679737,TRUE,3.3655665973867857,0.7197950449260625,0.8095324478419753,4.5316478893796255,-4.28215627238255,2.304187461956455,2.466281415084261,-0.31530692231571666,-2.0715954920527477,0.4006759927165805,-1.2572302275045233,-0.893773095098831,-1.3563813178093416,-0.9619238497414998,-0.8032849278872164,-0.7084587204772199,0.6716787492153494,1.4344070846045964,-0.7787430930371979,0.9875044826578503,-0.902843056226423,-0.4442229028406583,-0.6675256135635415,0.1661572677679805,0.533159850589907,-0.7074208250474278,1.631631363384941,3.054821234072375,0.11287081944126486,0.12165435032656022,0.0786545293756365,0.07551812645985954
03359032,Mittelnkirchen,6946955.462477503,6717910.943145465,6717910.943145465,6717910.943145465,6918808.653783478,6935336.239361739,6935336.239361739,0.9670295109031326,0.9670295109031326,0.9670295109031326,0.9959483245795868,0.9983274366478204,0.9983274366478204,TRUE,-0.5399015083190806,-0.39778640986541763,-0.7301489213608805,0.13155884089384406,3.1431095783619627,0.20217317593052236,1.144694605686134,1.9246736776710462,-1.6069576008482829,0.035314789989637406,-1.1509710590714444,1.1834135296278083,-1.0530978231634351,0.5598393129266022,0.3675793578380886,-0.42174403856119486,-1.1084953329038547,-1.0060327241607103,0.46561696337162317,0.23739993208733837,0.026108858570436797,-0.38636240010391854,0.14695312980835462,-0.3529024420398454,0.38832603822925504,0.19332965420968587,-0.5559456131817929,-1.0408689746033366,-0.6132901787374758,-0.6610160059553081,-0.757362347495571,-0.7271620081910104
03352044,Osten,47887886.32496057,43559983.7603545,43559983.7603545,45972869.6688984,45972869.6688984,45972869.6688984,45972869.6688984,0.9096242725093874,0.9096242725093874,0.9600104159313458,0.9600104159313458,0.9600104159313458,0.9600104159313458,TRUE,0.32882034308975755,-0.4103861695989564,0.6009920537995004,-0.13369834670759326,-0.4535498181476572,1.8281395242785616,-0.26953374341911857,-0.09872955777546087,0.43928109217803923,0.6924396623815686,-1.0744856538796064,-0.2979949548735227,0.7939849170735584,-1.143422754840359,-0.6194313609450741,-0.3843572756037906,-0.24190546206587454,0.14390180204638237,-0.21408864659616383,0.25083243590070503,-0.5587801958914257,-0.3299019165138777,-0.48633927571526797,0.15028077399129192,0.02710505731967059,0.01154339698349982,0.17314207576343385,0.32416518916149395,0.32985095987884216,0.35551973864719155,0.35346485211368694,0.3393702004566977
03359033,Neuenkirchen,8158411.745097326,8141063.184835243,8141063.184835243,8141063.184835243,8141063.184835243,8158411.297893954,8158411.297893954,0.9978735370554804,0.9978735370554804,0.9978735370554804,0.9978735370554804,0.999999945184996,0.999999945184996,TRUE,-0.3626325793259723,-0.44745174133750676,-0.65879606292786,1.1106864432870218,3.379383826834533,0.8656758323760101,0.7175112387595108,0.12207875588859898,0.055082569153709265,-0.49039949543963407,-0.37360497648621993,1.374055757395968,0.2815064438700878,0.3898943123639151,0.31763873625151456,-0.1783890717931253,-1.1931570074502733,-1.2478155279281302,-0.407994038277756,0.6043283475439658,-0.3493195591559907,-0.5255079607177275,0.07514544912497527,0.03578761591623677,0.28480944389634705,0.4927182314842276,-0.4896267945304464,-0.9167035902027597,-0.938037416702068,-1.0110348544982277,-1.1117356682688568,-1.0674044515009171
03352045,Osterbruch,10529560.677544711,8251057.481775167,8329177.4668583395,8890388.099629328,9208663.370178515,9437309.253650645,9646452.633898497,0.7836089020666674,0.7910280136018496,0.8443265936620626,0.8745534265087493,0.8962680915811236,0.9161305898042328,TRUE,0.8190660932711342,-0.4147874934524828,0.48017803353728794,0.8586495890610993,-1.0771014163266293,1.9152091400374085,-0.28925336143038594,0.6670580529659094,0.4044729907643091,0.44951469150712003,-0.2805311526401296,0.03978297002547062,0.27030683051071946,0.2663323032106673,-1.7315860566011139,-0.9989576422147483,-0.7154304419766842,0.4031729583804237,0.15500848124348562,0.939464144775134,-0.4780238401782299,0.6690793191660658,0.437064399414198,-0.021350333501433633,0.07529743156569842,-0.17045821268304892,0.2948188777853131,0.5519745380448938,0.06810610838974504,0.07340607971519372,0.08990950009338049,0.08632429755657306
03359034,Nottensdorf,6989547.716333651,1884479.8786383576,1884479.8786383576,1884479.8786383576,1964417.9975787697,1964417.9975787697,1964417.9975787697,0.26961399436970385,0.26961399436970385,0.26961399436970385,0.28105080289933265,0.28105080289933265,0.28105080289933265,TRUE,-0.9446675951257782,0.0860764740541174,-1.0356487059056005,1.2598564935696652,3.939432138327863,-1.0157080608068567,2.226018314501108,0.9311018920099439,-0.6428894398860358,-0.05547020772676518,-0.2704356826765547,-0.5593978040230374,1.012522847515772,-0.2064175765098397,-0.4624402169904708,0.3414484444128279,-0.9657867252883602,1.2348095109525745,0.49862584159705065,-0.9112849380175186,0.3745760550816234,0.6340729653773584,-0.5085007333582107,-0.2928618454517127,-0.30746238790344016,0.5422557282864983,-0.6314132756590871,-1.1821632785710983,-1.2514484326137563,-1.34883530384966,-1.4296214712188648,-1.3726143416055891
03352046,"Otterndorf, Stadt",33983459.43569366,14009469.687274728,16303347.999021916,18782867.295844942,19683917.294810485,20482782.21794962,22033236.531465285,0.41224377741132023,0.47974362439093265,0.5527061578703445,0.5792205273291272,0.6027279905599032,0.6483517834068193,TRUE,-0.9562905537112457,0.6134268345293946,-0.5221734200334379,-1.268807929838416,2.1789185765289494,0.6586564702783267,-0.649973931063005,0.3829307721211135,-0.053922465458452154,0.14408457088357973,-0.1962809508131291,-0.056144806052402886,-0.1340662770817878,-0.820894161597919,-0.5885079633861368,0.14947998234093274,0.6075456498129577,0.11438929466001395,0.5099914493085111,0.06771209086465951,-0.12187762055710764,0.20286626266684232,-0.1589753359973103,-0.01520817021996853,0.3170136535001514,0.18434093678928248,-0.288345713071763,-0.53985515773488435,-0.067543593927358,-0.07279979075751855,-0.07822239864108525,-0.07510322723259223
01051024,Eddelak,9430113.660749562,9205468.500345131,9417668.191284902,9417668.191284902,9417668.191284902,9417668.191284902,9417668.191284902,0.976177894722578,0.9986802418388168,0.9986802418388168,0.9986802418388168,0.9986802418388168,0.9986802418388168,TRUE,-0.7748092917851713,-0.028201772378083367,-0.5789447833042736,-0.28637661781474266,2.4416990682943926,0.6226944555553425,0.47341605980127205,-1.2952295552330009,-0.37721272051900434,-0.3195491720829094,0.47852063756184765,-1.1290654188236553,0.6920920283478258,-0.5070966120841068,0.6906305501978505,-0.030830291892563588,-1.1777570775553667,0.09653146537159625,-0.29016511423177194,0.007507777313737993,0.5973285292784771,-0.5525002470075605,0.8643052738863546,0.2823915056045009,-0.40888651595009373,0.18941236818949417,-0.46065194915584273,-0.862455446356912,-0.23672267443795156,-0.255144272973944,-0.2593459126979946,-0.2490043178370537
03359035,Oederquart,37754544.68789787,34726999.25346205,35443296.326622896,36711805.29924544,36711805.29924544,36711805.29924544,36711805.29924544,0.9198097749697854,0.9387822477960954,0.9723810895543212,0.9723810895543212,0.9723810895543212,0.9723810895543212,TRUE,0.7601605040614592,-0.3537164582805544,-0.014317092752295646,1.1145792118535311,-0.815454953784669,0.4746052485848966,-0.14855012825522565,1.3837183288348462,-0.7935721287616874,0.6164605072889686,-0.6579849730531062,0.17334207451405145,-1.3089271057848832,0.11522603740650496,-0.23246595466111597,1.0250108210313962,-0.7879002545070322,-0.3730794980199095,0.928203536107013,-0.3972734664169258,-0.3506058957701612,8.314922045797349e-4,0.40387896373524923,-1.0479671711292742,-0.248083833150473,-0.20415362590548464,0.1307089843428697,0.2447198489898293,-0.1956822257799417,-0.2109100843385116,-0.21869441145242677,-0.20997382288380498
12065180,Leegebruch,6189141.870169288,173263.56916024158,200982.62033132196,794913.5788481679,1144504.6538693225,1956726.2932826544,1972900.684605867,0.02799476450771719,0.03247342273733088,0.12843680037123226,0.18492137971269637,0.31615470033313897,0.31876804991576374,TRUE,-0.9627906294124731,-0.30098965191868843,-0.8207503470239589,0.17445134895784134,2.266910038553985,-1.5400209722571057,0.3718213232571749,0.22450023674753417,0.28778161293943344,0.13161695198878326,0.13824238167900735,-0.1733474842321308,-0.30638859908055266,-0.4357359952812015,-0.3638509096051908,-0.6191504227357738,-0.19687493193397348,-0.16256075065233638,-0.3438930802371104,0.00755470394038563,-0.3004812329454987,0.2020168101823244,-0.1948222828745862,-0.019463045390065013,-0.2561720327105611,-0.18318276367128497,-0.6948435427850401,-1.300920573415724,-0.7641152917938646,-0.823578227374752,-0.8437245092418519,-0.8100804199325048
03359038,"Stade, Hansestadt",100089867.20171496,29759059.635519978,34727234.591818795,35191453.71682336,35771903.883815564,36199019.368424706,37250256.97144656,0.2973234001354542,0.34696054218786865,0.35159856537626,0.35739785538653046,0.361665175311617,0.3721681126459553,TRUE,-1.302294822531036,0.201155088276078,1.0070927504100027,-3.791436504075054,2.001588046847272,2.3917320193429643,1.7780914304385955,0.20322761090760721,-0.40467638284011564,-0.2103735261305093,-0.42793251099640695,-0.5133103088278642,0.33002795360662396,-0.08746051960728488,0.4107361048870441,-0.3069449399113547,-0.04984284138809183,-0.23682569136885676,-0.47564961890854923,-0.6021726539514816,1.0227441362721954,-0.807774410396871,0.09087146689126613,0.10524396560834792,-0.45127102327325336,0.07951017929184435,-0.031348994614985116,-0.058693143908440264,1.2777380893107906,1.377170803863021,1.399736120231214,1.3439206893379068
03359039,Steinkirchen,8598347.444381874,7876962.740369298,7876962.740369298,7876962.740369298,7940848.504637074,8156462.101473256,8156462.101473256,0.9161019360198188,0.9161019360198188,0.9161019360198188,0.9235319409924044,0.9486081080385576,0.9486081080385576,TRUE,-1.056668936721801,0.7907839338806034,-1.5129126049225763,-0.8886286304609428,3.5734476598015017,0.5657974091325656,-0.9221922317024853,1.4635384335028487,-1.3536502178172931,0.32736351991916735,-0.4446776008784991,-0.2152358685137876,0.26297868713958006,0.09215856449870494,-0.3863243683917865,0.6913382675236409,0.13396509475681162,0.40493978991886087,0.8474687731803574,0.28645236383891576,0.3033670005381845,-0.04887909792699574,-0.1820521817081265,0.03227491414076008,0.49298945266168087,0.0258510240653501,-0.5929325359212579,-1.1101177274178873,-0.5348526556321692,-0.5764745278138634,-0.6072815217786153,-0.5830657575915643
14729260,"Markkleeberg, Stadt",31276507.83787981,3967055.419974095,4209723.816679194,4825767.501950969,5643866.048962734,6850401.028010327,7226120.146819906,0.12683818284755846,0.13459699012754503,0.15429368032278698,0.18045064615964884,0.2190270430291973,0.23103986494515732,TRUE,-1.2513396218802064,0.7290899124914916,-0.5962291687223007,-1.5997853852915405,2.2890803473088117,-0.09783351130320372,-0.5323261900997234,0.553302773833976,-0.3598749913133841,0.1092044801938538,-0.005568093770667656,-0.024467621189239702,-0.22232617642856037,-0.9617881725378228,-0.06796244200650794,-0.3885021077392548,0.5207480200997338,-0.0035657814568977445,-0.1777970851146165,-0.5188751057469281,0.07366437542519845,0.5148286834984751,-0.3636989614797135,0.04554575315548045,0.6064342688977239,-0.19698090926727624,-0.37282629270367185,-0.6980238926082478,-0.060073134120607816,-0.06474798481750942,-0.06072410983228898,-0.058302694604866125
